Case ID,Case Number,Case Year,Judge,Date Filed,Date Reopened,Reopen Code,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg
42693,3:18-cv-00842-jdp                       ,18,jdp ,2018-10-12,,1 ,2020-02-21,550,42:1983pr ,,,y,2018-10-12
42694,3:18-cv-00847-wmc                       ,18,wmc ,2018-10-15,,1 ,2021-06-07,555,42:1983pr ,,,y,2018-10-15
42695,3:18-cv-00849-wmc                       ,18,wmc ,2018-10-16,,1 ,2020-02-24,840,15:1125   ,,,n,2018-10-16
42696,3:18-cv-00850-jdp                       ,18,jdp ,2018-10-16,,1 ,2019-03-08,864,42:0405id ,,,n,2018-10-16
42697,3:18-cv-00851-bbc                       ,18,bbc ,2018-10-16,,1 ,2019-12-03,864,42:0405id ,,,n,2018-10-16
42698,3:18-cv-00852-bbc                       ,18,bbc ,2018-10-16,,1 ,2018-11-09,550,42:1983pr ,,,y,2018-10-16
42706,3:18-cv-00853-wmc                       ,18,wmc ,2018-10-16,,1 ,2020-10-05,830,35:0271   ,,,n,2018-10-16
42707,3:18-cv-00854-jdp                       ,18,jdp ,2018-10-16,,1 ,2019-03-08,864,42:0405id ,,,n,2018-10-16
42708,3:18-cv-00855-wmc                       ,18,wmc ,2018-10-16,,2 ,2020-06-02,791,29:1001   ,,,n,2018-10-16
42709,3:18-cv-00856-jdp                       ,18,jdp ,2018-10-17,,1 ,2018-10-23,440,42:1981cv ,,,y,2018-10-17
42720,3:18-cv-00857-wmc                       ,18,wmc ,2018-10-18,,5 ,2020-05-29,555,42:1983pr ,,,y,2018-10-18
42721,3:18-cv-00858-wmc                       ,18,wmc ,2018-10-18,,5 ,2021-08-30,555,42:1983pr ,,,y,2018-10-18
42722,3:18-cv-00859-jdp                       ,18,jdp ,2018-10-18,,1 ,2019-07-09,710,28:2201   ,,,n,2018-10-18
42723,3:18-cv-00848-jdp                       ,18,jdp ,2018-10-18,,1 ,2020-02-13,555,42:1983pr ,,,y,2018-10-18
42728,3:18-cv-00860-jdp                       ,18,jdp ,2018-10-19,,1 ,2019-01-07,480,15:1692   ,,,n,2018-10-19
42729,3:18-cv-00862-wmc                       ,18,wmc ,2018-10-19,,5 ,2018-12-10,510,28:2255   ,,,y,2018-10-19
42730,3:18-cv-00863-jdp                       ,18,jdp ,2018-10-19,,1 ,2019-01-02,480,15:1692   ,,,n,2018-10-19
42732,3:18-cv-00861-jdp                       ,18,jdp ,2018-10-19,,1 ,2019-07-31,290,28:1331   ,,,y,2018-10-19
42733,3:18-cv-00864-jdp                       ,18,jdp ,2018-10-19,,1 ,2020-04-22,530,28:2241   ,,,n,2018-10-19
42734,3:18-cv-00865-jdp                       ,18,jdp ,2018-10-22,,1 ,2020-03-04,190,28:1332bc ,5,4,n,2018-10-22
42739,3:18-cv-00867-jdp                       ,18,jdp ,2018-10-23,,1 ,2019-06-05,870,26:7403   ,,,n,2018-10-23
42740,3:18-cv-00866-bbc                       ,18,bbc ,2018-10-23,,1 ,2019-01-18,555,42:1983pr ,,,y,2018-10-23
42741,3:18-cv-00868-wmc                       ,18,wmc ,2018-10-23,,1 ,2022-01-25,510,28:2255   ,,,y,2018-10-23
42742,3:18-cv-00869-jdp                       ,18,jdp ,2018-10-23,,2 ,2018-11-21,190,28:1332bc ,1,5,y,2018-10-23
42743,3:18-cv-00870-jdp                       ,18,jdp ,2018-10-23,,1 ,2019-03-05,555,42:1983pr ,,,y,2018-10-23
42744,3:18-cv-00871-wmc                       ,18,wmc ,2018-10-24,,1 ,2019-03-28,791,29:1132   ,,,n,2018-10-24
42745,3:18-cv-00872-jdp                       ,18,jdp ,2018-10-24,,1 ,2019-01-24,555,42:1983pr ,,,y,2018-10-24
42749,3:18-cv-00873-jdp                       ,18,jdp ,2018-10-25,,1 ,2020-02-25,190,28:1331bc ,,,n,2018-10-25
42750,3:18-cv-00874-jdp                       ,18,jdp ,2018-10-25,,1 ,2019-07-23,864,42:0405id ,,,n,2018-10-25
42753,3:18-cv-00875-jdp                       ,18,jdp ,2018-10-25,,1 ,2019-12-02,840,15:1114   ,,,n,2018-10-25
42755,3:18-cv-00876-wmc                       ,18,wmc ,2018-10-25,2018-12-26,4 ,2021-05-04,560,42:1983cv ,,,y,2018-12-26
42755,3:18-cv-00876-wmc                       ,18,wmc ,2018-10-25,2018-12-26,4 ,2021-05-04,560,42:1983cv ,,,y,2018-12-26
42756,3:18-cv-00877-slc                       ,18,slc ,2018-10-25,,1 ,2020-02-03,440,42:1983cv ,,,n,2018-10-25
42757,3:18-cv-00878-slc                       ,18,slc ,2018-10-26,,1 ,2019-01-07,480,15:1692   ,,,n,2018-10-26
42758,3:18-cv-00879-jdp                       ,18,jdp ,2018-10-26,,1 ,2019-12-19,442,42:2000e  ,,,y,2018-10-26
42759,3:18-cv-00880-jdp                       ,18,jdp ,2018-10-26,,1 ,2019-03-06,440,42:1983cv ,,,y,2018-10-26
42760,3:18-cv-00881-bbc                       ,18,bbc ,2018-10-26,,1 ,2020-02-18,864,42:0405id ,,,y,2018-10-26
42761,3:18-cv-00882-bbc                       ,18,bbc ,2018-10-26,,1 ,2020-09-29,555,42:1983pr ,,,y,2018-10-26
42762,3:18-cv-00883-jdp                       ,18,jdp ,2018-10-26,,2 ,2020-06-15,365,28:1332pi ,2,5,n,2018-10-26
42775,3:18-cv-00884-wmc                       ,18,wmc ,2018-10-29,,1 ,2019-03-08,864,42:0405id ,,,n,2018-10-29
42776,3:18-cv-00885-bbc                       ,18,bbc ,2018-10-29,,1 ,2019-01-15,550,42:1983pr ,,,y,2018-10-29
42777,3:18-cv-00886-wmc                       ,18,wmc ,2018-10-29,,1 ,2019-01-02,140,28:1332bc ,5,4,n,2018-10-29
42778,3:18-cv-00887-jdp                       ,18,jdp ,2018-10-29,,1 ,2019-02-12,830,35:0271   ,,,n,2018-10-29
42779,3:18-cv-00888-jdp                       ,18,jdp ,2018-10-29,,1 ,2019-07-25,865,42:0405id ,,,n,2018-10-29
42780,3:18-cv-00889-bbc                       ,18,bbc ,2018-10-29,,1 ,2019-01-17,550,42:1983pr ,,,y,2018-10-29
42781,3:18-cv-00890-wmc                       ,18,wmc ,2018-10-29,,1 ,2020-04-03,510,28:2255   ,,,y,2018-10-29
42783,3:18-cv-00892-bbc                       ,18,bbc ,2018-10-29,,1 ,2018-12-04,440,misc      ,,,y,2018-10-29
42784,3:18-cv-00893-wmc                       ,18,wmc ,2018-10-31,,1 ,2019-01-16,480,15:1692   ,,,n,2018-10-31
42785,3:18-cv-00894-jdp                       ,18,jdp ,2018-10-31,,1 ,2019-02-26,480,15:1692   ,,,n,2018-10-31
42788,3:18-cv-00895-slc                       ,18,slc ,2018-10-31,,1 ,,550,42:1983pr ,,,n,2018-10-31
42807,3:18-cv-00911-wmc                       ,18,wmc ,2018-10-31,,1 ,2018-12-04,440,42:1983cv ,,,y,2018-10-31
42789,3:18-cv-00897-wmc                       ,18,wmc ,2018-11-01,,2 ,2020-08-21,360,28:1332pi ,2,2,n,2018-11-01
42790,3:18-cv-00896-wmc                       ,18,wmc ,2018-11-01,,1 ,2022-11-04,550,28:1983   ,,,y,2018-11-01
42791,3:18-cv-00898-wmc                       ,18,wmc ,2018-11-01,,1 ,2019-01-18,350,28:1332pi ,2,1,n,2018-11-01
42793,3:18-cv-00899-wmc                       ,18,wmc ,2018-11-01,,1 ,2022-05-16,550,42:1983pr ,,,y,2018-11-01
42794,3:18-cv-00901-jdp                       ,18,jdp ,2018-11-01,,5 ,2022-06-16,555,42:1983pr ,,,y,2018-11-01
42795,3:18-cv-00902-wmc                       ,18,wmc ,2018-11-01,,1 ,2021-07-23,555,42:1983pr ,,,y,2018-11-01
42796,3:18-cv-00903-slc                       ,18,slc ,2018-11-01,,1 ,2019-01-24,480,15:1681   ,,,n,2018-11-01
42797,3:18-cv-00904-wmc                       ,18,wmc ,2018-11-01,,1 ,2020-10-29,190,28:1332bc ,5,1,n,2018-11-01
42798,3:18-cv-00905-jdp                       ,18,jdp ,2018-11-01,,2 ,2019-06-17,360,28:1332pi ,1,5,n,2018-11-01
42804,3:18-cv-00900-wmc                       ,18,wmc ,2018-11-01,,1 ,2022-06-06,550,42:1983pr ,,,y,2018-11-01
42799,3:18-cv-00906-jdp                       ,18,jdp ,2018-11-02,,1 ,2018-12-11,791,29:1132   ,,,n,2018-11-02
42800,3:18-cv-00908-jdp                       ,18,jdp ,2018-11-02,,1 ,2019-02-06,480,15:1692   ,,,n,2018-11-02
42803,3:18-cv-00909-wmc                       ,18,wmc ,2018-11-02,,1 ,2021-12-23,751,29:2601   ,,,n,2018-11-02
42805,3:18-cv-00910-bbc                       ,18,bbc ,2018-11-02,,1 ,2019-01-15,550,42:1983pr ,,,y,2018-11-02
42806,3:18-cv-00907-jdp                       ,18,jdp ,2018-11-02,,1 ,2022-10-04,550,42:1983pr ,,,y,2018-11-02
42782,3:18-cv-00891-wmc                       ,18,wmc ,2018-11-05,,1 ,2019-03-05,864,42:0405id ,,,n,2018-11-05
42808,3:18-cv-00912-jdp                       ,18,jdp ,2018-11-05,,1 ,2018-12-18,442,42:2000ra ,,,n,2018-11-05
42809,3:18-cv-00914-wmc                       ,18,wmc ,2018-11-05,,1 ,2019-03-13,555,42:1983pr ,,,y,2018-11-05
42812,3:18-cv-00915-wmc                       ,18,wmc ,2018-11-05,2019-08-19,4 ,2019-09-05,555,42:1983pr ,,,y,2019-08-19
42812,3:18-cv-00915-wmc                       ,18,wmc ,2018-11-05,2019-08-19,4 ,2019-09-05,555,42:1983pr ,,,y,2019-08-19
42813,3:18-cv-00916-jdp                       ,18,jdp ,2018-11-05,,1 ,2020-01-24,440,42:1983cv ,,,n,2018-11-05
42819,3:18-cv-00920-jdp                       ,18,jdp ,2018-11-05,,1 ,2018-11-07,555,42:1983pr ,,,y,2018-11-05
42820,3:18-cv-00921-wmc                       ,18,wmc ,2018-11-05,,1 ,2022-04-21,555,42:1983pr ,,,y,2018-11-05
42822,3:18-cv-00913-wmc                       ,18,wmc ,2018-11-05,,1 ,2019-10-15,530,28:2254   ,,,y,2018-11-05
42814,3:18-cv-00917-wmc                       ,18,wmc ,2018-11-06,,1 ,2020-06-25,360,28:1332pi ,2,3,n,2018-11-06
42815,3:18-cv-00918-slc                       ,18,slc ,2018-11-06,,1 ,2019-02-28,791,29:1132   ,,,n,2018-11-06
42816,3:18-cv-00919-jdp                       ,18,jdp ,2018-11-06,,2 ,2019-05-20,190,28:1332ds ,4,5,n,2018-11-06
42821,3:18-cv-00922-jdp                       ,18,jdp ,2018-11-06,,1 ,2018-11-07,510,28:2255   ,,,y,2018-11-06
42823,3:18-cv-00923-slc                       ,18,slc ,2018-11-06,,1 ,2022-10-13,555,42:1983pr ,,,y,2018-11-06
42824,3:18-cv-00924-bbc                       ,18,bbc ,2018-11-07,,1 ,2019-10-28,863,42:0405wc ,,,n,2018-11-07
42827,3:18-cv-00925-jdp                       ,18,jdp ,2018-11-07,,1 ,2019-04-08,555,42:1983pr ,,,y,2018-11-07
42889,3:18-cv-00958-jdp                       ,18,jdp ,2018-11-07,,1 ,2019-07-02,550,42:1983pr ,,,y,2018-11-07
42838,3:18-cv-00926-wmc                       ,18,wmc ,2018-11-08,,2 ,2019-02-27,791,29:1001   ,,,n,2018-11-08
42840,3:18-cv-00927-bbc                       ,18,bbc ,2018-11-08,,1 ,2020-03-25,555,42:1983pr ,,,y,2018-11-08
42841,3:18-cv-00928-bbc                       ,18,bbc ,2018-11-08,,1 ,2019-01-02,555,42:1983pr ,,,y,2018-11-08
42843,3:18-cv-00929-wmc                       ,18,wmc ,2018-11-09,,2 ,2019-07-12,190,28:1332bc ,1,5,n,2018-11-09
42849,3:18-cv-00931-wmc                       ,18,wmc ,2018-11-09,,1 ,2020-01-03,367,28:1332pi ,1,5,n,2018-11-09
42850,3:18-cv-00930-wmc                       ,18,wmc ,2018-11-09,,1 ,2022-03-30,555,42:1983pr ,,,y,2018-11-09
42851,3:18-cv-00932-jdp                       ,18,jdp ,2018-11-13,,1 ,2019-07-02,865,42:0405id ,,,n,2018-11-13
42852,3:18-cv-00933-jdp                       ,18,jdp ,2018-11-13,,1 ,2019-01-18,190,28:1332ct ,1,5,y,2018-11-13
42853,3:18-cv-00934-jdp                       ,18,jdp ,2018-11-13,,1 ,2020-09-04,550,42:1983pr ,,,y,2018-11-13
42855,3:18-cv-00936-wmc                       ,18,wmc ,2018-11-13,,1 ,2020-02-21,864,42:0405id ,,,n,2018-11-13
42856,3:18-cv-00935-wmc                       ,18,wmc ,2018-11-13,,1 ,2018-12-10,550,28:1983   ,,,y,2018-11-13
42860,3:18-cv-00937-wmc                       ,18,wmc ,2018-11-13,,1 ,2021-12-14,440,42:1983cv ,2,1,y,2018-11-13
42865,3:18-cv-00938-wmc                       ,18,wmc ,2018-11-13,,2 ,2020-01-03,190,28:1332ds ,4,5,n,2018-11-13
42866,3:18-cv-00939-slc                       ,18,slc ,2018-11-14,,1 ,2019-06-05,440,42:1983cv ,,,n,2018-11-14
42867,3:18-cv-00940-slc                       ,18,slc ,2018-11-15,,1 ,2019-09-06,440,42:1983cv ,,,n,2018-11-15
42868,3:18-cv-00941-bbc                       ,18,bbc ,2018-11-15,,1 ,2019-01-02,530,28:2241   ,,,y,2018-11-15
42869,3:18-cv-00942-jdp                       ,18,jdp ,2018-11-15,,1 ,2018-12-12,530,28:2254   ,,,y,2018-11-15
42870,3:18-cv-00943-wmc                       ,18,wmc ,2018-11-15,,1 ,2021-11-23,550,28:1983   ,,,y,2018-11-15
42873,3:18-cv-00944-bbc                       ,18,bbc ,2018-11-15,,1 ,2020-05-28,550,28:1983   ,,,y,2018-11-15
42875,3:18-cv-00945-wmc                       ,18,wmc ,2018-11-15,2020-09-16,4 ,2022-01-03,550,42:1983pr ,,,y,2020-09-16
42875,3:18-cv-00945-wmc                       ,18,wmc ,2018-11-15,2020-09-16,4 ,2022-01-03,550,42:1983pr ,,,y,2020-09-16
42874,3:18-cv-00946-jdp                       ,18,jdp ,2018-11-16,,1 ,2019-03-26,820,17:0501   ,,,n,2018-11-16
42876,3:18-cv-00947-jdp                       ,18,jdp ,2018-11-16,,1 ,2019-04-30,530,28:1651hc ,,,y,2018-11-16
42893,3:18-cv-00960-jdp                       ,18,jdp ,2018-11-16,,1 ,2019-04-26,550,42:1983pr ,,,y,2018-11-16
42877,3:18-cv-00948-jdp                       ,18,jdp ,2018-11-19,,1 ,2019-05-13,480,15:1692   ,,,n,2018-11-19
42878,3:18-cv-00949-wmc                       ,18,wmc ,2018-11-19,,1 ,2019-02-21,710,29:0201fl ,,,n,2018-11-19
42879,3:18-cv-00950-jdp                       ,18,jdp ,2018-11-19,,1 ,2018-12-20,550,28:1330   ,,,y,2018-11-19
42880,3:18-cv-00951-wmc                       ,18,wmc ,2018-11-19,,1 ,2021-11-17,440,28:1983   ,,,y,2018-11-19
42881,3:18-cv-00952-jdp                       ,18,jdp ,2018-11-20,,1 ,2019-01-03,710,29:0206   ,,,n,2018-11-20
42882,3:18-cv-00953-jdp                       ,18,jdp ,2018-11-20,,1 ,2020-04-01,550,42:1983pr ,,,y,2018-11-20
42885,3:18-cv-00954-jdp                       ,18,jdp ,2018-11-20,,1 ,2018-11-26,530,28:2254   ,,,y,2018-11-20
42886,3:18-cv-00955-jdp                       ,18,jdp ,2018-11-20,,1 ,2019-12-20,445,42:12101  ,,,n,2018-11-20
42887,3:18-cv-00956-jdp                       ,18,jdp ,2018-11-20,,1 ,2019-01-16,870,26:7402   ,,,y,2018-11-20
42888,3:18-cv-00957-wmc                       ,18,wmc ,2018-11-20,,1 ,2020-11-24,480,15:1681   ,,,n,2018-11-20
42890,3:18-cv-00959-jdp                       ,18,jdp ,2018-11-20,,1 ,2018-11-21,550,28:1983   ,,,y,2018-11-20
42891,3:18-cv-00961-wmc                       ,18,wmc ,2018-11-20,,1 ,2022-06-24,510,28:2255   ,,,y,2018-11-20
42901,3:18-cv-00963-jdp                       ,18,jdp ,2018-11-21,,1 ,2019-07-24,864,42:0405id ,,,n,2018-11-21
42904,3:18-cv-00964-wmc                       ,18,wmc ,2018-11-21,,1 ,2019-01-18,480,15:1692   ,,,n,2018-11-21
42910,3:18-cv-00965-wmc                       ,18,wmc ,2018-11-26,,1 ,2019-04-25,445,42:12101  ,,,n,2018-11-26
42911,3:18-cv-00966-bbc                       ,18,bbc ,2018-11-26,,1 ,2019-06-12,550,42:1983pr ,,,y,2018-11-26
42912,3:18-cv-00967-jdp                       ,18,jdp ,2018-11-26,,1 ,2019-08-05,890,47:0227   ,,,n,2018-11-26
42913,3:18-cv-00968-wmc                       ,18,wmc ,2018-11-26,,1 ,2021-11-17,440,28:1983   ,,,y,2018-11-26
42914,3:18-cv-00969-jdp                       ,18,jdp ,2018-11-26,,1 ,2020-05-06,550,42:1983pr ,,,y,2018-11-26
42917,3:18-cv-00972-jdp                       ,18,jdp ,2018-11-26,,1 ,2018-12-27,550,42:1983pr ,,,y,2018-11-26
42922,3:18-cv-00976-jdp                       ,18,jdp ,2018-11-26,,1 ,2020-04-16,550,42:1983pr ,,,y,2018-11-26
42915,3:18-cv-00970-wmc                       ,18,wmc ,2018-11-27,,1 ,2023-03-01,550,42:1983pr ,,,y,2018-11-27
42916,3:18-cv-00971-jdp                       ,18,jdp ,2018-11-27,2020-08-21,4 ,2023-02-22,555,42:1983pr ,,,n,2020-08-21
42916,3:18-cv-00971-jdp                       ,18,jdp ,2018-11-27,2020-08-21,4 ,2023-02-22,555,42:1983pr ,,,n,2020-08-21
42918,3:18-cv-00973-jdp                       ,18,jdp ,2018-11-27,,1 ,2019-01-04,550,42:1983pr ,,,y,2018-11-27
42919,3:18-cv-00974-bbc                       ,18,bbc ,2018-11-27,,1 ,2020-01-10,864,42:0405id ,,,n,2018-11-27
42920,3:18-cv-00975-bbc                       ,18,bbc ,2018-11-27,,1 ,2019-05-06,864,42:0405id ,,,n,2018-11-27
42925,3:18-cv-00977-jdp                       ,18,jdp ,2018-11-28,,1 ,2019-09-19,791,29:1132   ,,,n,2018-11-28
42926,3:18-cv-00978-jdp                       ,18,jdp ,2018-11-28,,2 ,2019-05-22,480,15:1692   ,,,n,2018-11-28
42958,3:18-cv-00982-jdp                       ,18,jdp ,2018-11-28,,1 ,2019-08-22,530,28:2254   ,,,y,2018-11-28
42927,3:18-cv-00979-jdp                       ,18,jdp ,2018-11-29,,1 ,2020-08-31,820,17:0501   ,,,n,2018-11-29
42939,3:18-cv-00980-jdp                       ,18,jdp ,2018-11-29,,1 ,2018-12-27,550,42:1983pr ,,,y,2018-11-29
42957,3:18-cv-00981-wmc                       ,18,wmc ,2018-11-29,,1 ,2018-12-13,480,47:0227   ,,,n,2018-11-29
42960,3:18-cv-00983-wmc                       ,18,wmc ,2018-11-29,,1 ,2019-02-04,870,26:7402   ,,,n,2018-11-29
42961,3:18-cv-00984-slc                       ,18,slc ,2018-11-29,,1 ,2020-02-11,863,42:0405wc ,,,n,2018-11-29
42962,3:18-cv-00985-wmc                       ,18,wmc ,2018-11-29,,1 ,2019-02-04,870,26:7402   ,,,n,2018-11-29
42963,3:18-cv-00986-wmc                       ,18,wmc ,2018-11-29,2019-01-23,4 ,2019-04-15,550,42:1983pr ,,,y,2019-01-23
42963,3:18-cv-00986-wmc                       ,18,wmc ,2018-11-29,2019-01-23,4 ,2019-04-15,550,42:1983pr ,,,y,2019-01-23
42964,3:18-cv-00987-wmc                       ,18,wmc ,2018-11-29,,1 ,2021-06-25,550,28:1331b  ,,,y,2018-11-29
42965,3:18-cv-00988-wmc                       ,18,wmc ,2018-11-30,,1 ,2021-12-01,442,42:1983cv ,,,y,2018-11-30
42966,3:18-cv-00989-wmc                       ,18,wmc ,2018-11-30,,1 ,2019-08-21,480,15:1692   ,,,n,2018-11-30
42967,3:18-cv-00990-jdp                       ,18,jdp ,2018-11-30,,1 ,2019-08-12,480,15:1692   ,,,n,2018-11-30
42968,3:18-cv-00991-wmc                       ,18,wmc ,2018-11-30,,1 ,2022-02-16,550,42:1983pr ,,,y,2018-11-30
42969,3:18-cv-00992-jdp                       ,18,jdp ,2018-11-30,,1 ,2021-04-09,890,25:0640   ,,,n,2018-11-30
42970,3:18-cv-00993-jdp                       ,18,jdp ,2018-11-30,,1 ,2019-01-07,440,28:1983   ,,,y,2018-11-30
42971,3:18-cv-00994-jdp                       ,18,jdp ,2018-12-03,,1 ,2023-01-27,550,42:1983pr ,,,y,2018-12-03
42972,3:18-cv-00995-jdp                       ,18,jdp ,2018-12-03,,1 ,2022-08-30,550,42:1983pr ,,,y,2018-12-03
42978,3:18-cv-01001-bbc                       ,18,bbc ,2018-12-03,,1 ,2019-02-21,550,28:2254   ,,,y,2018-12-03
42973,3:18-cv-00996-wmc                       ,18,wmc ,2018-12-04,,1 ,2019-01-23,840,15:1125   ,,,n,2018-12-04
42974,3:18-cv-00997-wmc                       ,18,wmc ,2018-12-04,,1 ,2021-06-07,864,42:0405id ,,,y,2018-12-04
42975,3:18-cv-00998-wmc                       ,18,wmc ,2018-12-04,,1 ,2021-11-17,442,42:2000e  ,,,y,2018-12-04
42976,3:18-cv-00999-wmc                       ,18,wmc ,2018-12-04,,1 ,2021-11-17,440,42:1983cv ,,,y,2018-12-04
42977,3:18-cv-01000-wmc                       ,18,wmc ,2018-12-04,,1 ,2021-11-17,440,28:1983   ,,,y,2018-12-04
42979,3:18-cv-01002-jdp                       ,18,jdp ,2018-12-04,,1 ,2020-10-15,550,42:1983pr ,,,y,2018-12-04
42990,3:18-cv-01003-wmc                       ,18,wmc ,2018-12-04,2023-02-24,4 ,,550,42:1983pr ,,,y,2023-02-24
42990,3:18-cv-01003-wmc                       ,18,wmc ,2018-12-04,2023-02-24,4 ,,550,42:1983pr ,,,y,2023-02-24
42991,3:18-cv-01004-jdp                       ,18,jdp ,2018-12-06,,1 ,2019-06-17,350,28:1346tc ,,,n,2018-12-06
42992,3:18-cv-01005-jdp                       ,18,jdp ,2018-12-06,,1 ,2020-09-10,530,28:2254   ,,,n,2018-12-06
42993,3:18-cv-01007-jdp                       ,18,jdp ,2018-12-06,,1 ,2019-02-15,446,42:12101  ,,,n,2018-12-06
42994,3:18-cv-01006-bbc                       ,18,bbc ,2018-12-06,,1 ,2019-10-10,550,42:1983pr ,,,y,2018-12-06
42995,3:18-cv-01008-wmc                       ,18,wmc ,2018-12-06,2022-02-18,4 ,2022-07-01,550,42:1983pr ,,,y,2022-02-18
42995,3:18-cv-01008-wmc                       ,18,wmc ,2018-12-06,2022-02-18,4 ,2022-07-01,550,42:1983pr ,,,y,2022-02-18
42999,3:18-cv-01009-jdp                       ,18,jdp ,2018-12-06,2019-10-25,4 ,2020-02-07,550,42:1983pr ,,,y,2019-10-25
42999,3:18-cv-01009-jdp                       ,18,jdp ,2018-12-06,2019-10-25,4 ,2020-02-07,550,42:1983pr ,,,y,2019-10-25
43000,3:18-cv-01010-wmc                       ,18,wmc ,2018-12-06,,1 ,2019-07-10,480,15:1692   ,,,n,2018-12-06
43001,3:18-cv-01011-jdp                       ,18,jdp ,2018-12-07,,2 ,2020-08-27,190,28:1332bc ,1,2,n,2018-12-07
43002,3:18-cv-01012-wmc                       ,18,wmc ,2018-12-07,,1 ,2021-11-17,440,28:1983   ,,,y,2018-12-07
43003,3:18-cv-01013-wmc                       ,18,wmc ,2018-12-07,,1 ,2021-11-17,440,28:1983   ,,,y,2018-12-07
43004,3:18-cv-01014-slc                       ,18,slc ,2018-12-07,,1 ,2020-03-25,864,42:0405id ,,,n,2018-12-07
43005,3:18-cv-01015-wmc                       ,18,wmc ,2018-12-07,,1 ,2019-07-31,480,15:1692   ,,,n,2018-12-07
43006,3:18-cv-01016-jdp                       ,18,jdp ,2018-12-10,,1 ,2020-11-16,550,42:1983pr ,,,y,2018-12-10
43007,3:18-cv-01017-jdp                       ,18,jdp ,2018-12-10,,2 ,2019-04-04,367,28:1441pr ,,,n,2018-12-10
43008,3:18-cv-01019-jdp                       ,18,jdp ,2018-12-10,,1 ,2019-04-24,863,42:0405wc ,,,n,2018-12-10
43009,3:18-cv-01020-bbc                       ,18,bbc ,2018-12-10,,1 ,2021-06-28,550,42:1983pr ,,,n,2018-12-10
43010,3:18-cv-01022-jdp                       ,18,jdp ,2018-12-10,,1 ,2019-01-23,480,15:1692   ,,,n,2018-12-10
43011,3:18-cv-01021-slc                       ,18,slc ,2018-12-10,2021-01-20,4 ,2021-04-22,555,42:1983pr ,,,y,2021-01-20
43011,3:18-cv-01021-slc                       ,18,slc ,2018-12-10,2021-01-20,4 ,2021-04-22,555,42:1983pr ,,,y,2021-01-20
43018,3:18-cv-01018-bbc                       ,18,bbc ,2018-12-10,,1 ,2020-04-09,550,42:1983pr ,,,y,2018-12-10
43020,3:18-cv-01024-bbc                       ,18,bbc ,2018-12-10,,1 ,2020-02-05,550,42:1983pr ,,,y,2018-12-10
43016,3:18-cv-01023-wmc                       ,18,wmc ,2018-12-11,2022-04-11,4 ,2022-05-09,550,42:1983pr ,,,y,2022-04-11
43016,3:18-cv-01023-wmc                       ,18,wmc ,2018-12-11,2022-04-11,4 ,2022-05-09,550,42:1983pr ,,,y,2022-04-11
43017,3:18-cv-01025-jdp                       ,18,jdp ,2018-12-11,,1 ,2019-03-11,830,35:0145   ,,,n,2018-12-11
43019,3:18-cv-01026-jdp                       ,18,jdp ,2018-12-11,,1 ,2019-04-19,480,15:1692   ,,,n,2018-12-11
43021,3:18-cv-01027-jdp                       ,18,jdp ,2018-12-11,,1 ,2019-07-08,864,42:0405id ,,,n,2018-12-11
43022,3:18-cv-01028-wmc                       ,18,wmc ,2018-12-11,,1 ,2022-06-13,530,28:2254   ,,,y,2018-12-11
43023,3:18-cv-01029-jdp                       ,18,jdp ,2018-12-12,,1 ,2019-06-11,190,28:1332bc ,5,4,n,2018-12-12
43024,3:18-cv-01030-jdp                       ,18,jdp ,2018-12-12,,1 ,2019-02-01,550,42:1983pr ,,,y,2018-12-12
43027,3:18-cv-01031-jdp                       ,18,jdp ,2018-12-12,2019-01-11,4 ,2021-04-22,550,42:1983pr ,,,y,2019-01-11
43027,3:18-cv-01031-jdp                       ,18,jdp ,2018-12-12,2019-01-11,4 ,2021-04-22,550,42:1983pr ,,,y,2019-01-11
43028,3:18-cv-01032-jdp                       ,18,jdp ,2018-12-12,,1 ,2019-04-09,480,15:1692   ,,,n,2018-12-12
43031,3:18-cv-01033-jdp                       ,18,jdp ,2018-12-12,,1 ,2019-06-07,480,15:1692   ,,,n,2018-12-12
43032,3:18-cv-01034-jdp                       ,18,jdp ,2018-12-12,,1 ,2019-05-17,480,15:1692   ,,,n,2018-12-12
43035,3:18-cv-01036-slc                       ,18,slc ,2018-12-13,,1 ,2019-05-01,442,42:2000e  ,,,n,2018-12-13
43036,3:18-cv-01035-jdp                       ,18,jdp ,2018-12-13,,1 ,2019-10-30,530,28:2241   ,,,y,2018-12-13
43037,3:18-cv-01039-wmc                       ,18,wmc ,2018-12-13,,2 ,2019-08-15,190,28:1332bc ,4,5,n,2018-12-13
43041,3:18-cv-01040-wmc                       ,18,wmc ,2018-12-13,,1 ,2021-11-17,440,28:1983   ,,,y,2018-12-13
43043,3:18-cv-01042-wmc                       ,18,wmc ,2018-12-13,,1 ,2020-02-06,791,29:1132   ,,,n,2018-12-13
43044,3:18-cv-01041-wmc                       ,18,wmc ,2018-12-13,,1 ,2021-11-17,440,28:1983   ,,,y,2018-12-13
43045,3:18-cv-01038-bbc                       ,18,bbc ,2018-12-13,,2 ,2019-04-02,220,28:1332pr ,,,y,2018-12-13
43048,3:18-cv-01037-jdp                       ,18,jdp ,2018-12-13,,1 ,2021-09-10,550,42:1983pr ,,,y,2018-12-13
