Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
45606,3:20-cv-00300-wmc                       ,wmc ,2020-03-31,,2021-03-23,864,42:0405id ,,,n,2020-03-31,Social Security
45607,3:20-cv-00301-wmc                       ,wmc ,2020-03-31,,,470,18:1961   ,,,y,2020-03-31,Other Statutes
45608,3:20-cv-00302-jdp                       ,jdp ,2020-03-31,,,550,42:1983pr ,,,y,2020-03-31,Prisoner Petitions
45609,3:20-cv-00303-slc                       ,slc ,2020-03-31,,2020-05-27,190,28:1332bc ,1,3,n,2020-03-31,Contract
45612,3:20-cv-00304-bbc                       ,bbc ,2020-03-31,,2021-05-03,864,42:0405id ,,,n,2020-03-31,Social Security
45621,3:20-cv-00313-jdp                       ,jdp ,2020-03-31,,2020-06-22,510,28:2255   ,,,y,2020-03-31,Habeas Corpus
45613,3:20-cv-00305-wmc                       ,wmc ,2020-04-01,,2021-06-22,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45614,3:20-cv-00306-wmc                       ,wmc ,2020-04-01,,2021-07-20,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45615,3:20-cv-00307-wmc                       ,wmc ,2020-04-01,,2020-05-21,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45616,3:20-cv-00308-wmc                       ,wmc ,2020-04-01,,2020-05-14,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45617,3:20-cv-00309-wmc                       ,wmc ,2020-04-01,,2021-04-28,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45618,3:20-cv-00310-wmc                       ,wmc ,2020-04-01,,2021-07-21,365,28:1332pl ,2,5,n,2020-04-01,Torts/Personal Injury
45619,3:20-cv-00311-wmc                       ,wmc ,2020-04-01,,2023-03-02,550,42:1983pr ,,,y,2020-04-01,Prisoner Petitions
45620,3:20-cv-00312-jdp                       ,jdp ,2020-04-01,,2020-04-29,480,15:1692   ,,,n,2020-04-01,Other Statutes
45622,3:20-cv-00314-jdp                       ,jdp ,2020-04-01,,2020-06-29,480,15:1692   ,,,n,2020-04-01,Other Statutes
45623,3:20-cv-00315-wmc                       ,wmc ,2020-04-01,,2020-08-25,791,29:1132   ,,,n,2020-04-01,Labor
45624,3:20-cv-00316-jdp                       ,jdp ,2020-04-02,,2022-06-03,360,28:1332pi ,1,5,n,2020-04-02,Torts/Personal Injury
45625,3:20-cv-00317-jdp                       ,jdp ,2020-04-02,,,550,42:1983pr ,,,y,2020-04-02,Prisoner Petitions
45626,3:20-cv-00318-bbc                       ,bbc ,2020-04-02,,2021-02-16,442,28:1331ed ,,,n,2020-04-02,Civil Rights
45627,3:20-cv-00319-jdp                       ,jdp ,2020-04-02,,2020-09-10,190,28:1332bc ,1,5,n,2020-04-02,Contract
45629,3:20-cv-00321-jdp                       ,jdp ,2020-04-02,,2021-03-03,864,42:0405id ,,,n,2020-04-02,Social Security
45630,3:20-cv-00322-bbc                       ,bbc ,2020-04-03,,2020-05-11,550,42:1983pr ,,,y,2020-04-03,Prisoner Petitions
45631,3:20-cv-00323-jdp                       ,jdp ,2020-04-03,,2020-09-17,830,35:0102   ,,,n,2020-04-03,Property Rights
45632,3:20-cv-00324-wmc                       ,wmc ,2020-04-03,,2021-04-20,440,28:1983   ,,,y,2020-04-03,Civil Rights
45633,3:20-cv-00325-jdp                       ,jdp ,2020-04-03,,2021-08-26,790,28:1332ed ,2,4,n,2020-04-03,Labor
45637,3:20-cv-00326-wmc                       ,wmc ,2020-04-03,,2020-11-06,480,15:1692   ,,,n,2020-04-03,Other Statutes
45638,3:20-cv-00327-wmc                       ,wmc ,2020-04-06,,2021-01-08,446,42:12101  ,,,n,2020-04-06,Civil Rights
45641,3:20-cv-00328-jdp                       ,jdp ,2020-04-06,,2020-12-15,550,42:1983pr ,,,y,2020-04-06,Prisoner Petitions
45642,3:20-cv-00329-jdp                       ,jdp ,2020-04-06,,2021-01-11,864,42:0405id ,,,n,2020-04-06,Social Security
45643,3:20-cv-00299-wmc                       ,wmc ,2020-04-06,2021-11-17,2021-11-17,365,28:1331pi ,1,5,y,2021-11-17,Torts/Personal Injury
45643,3:20-cv-00299-wmc                       ,wmc ,2020-04-06,2021-11-17,2021-11-17,365,28:1331pi ,1,5,y,2021-11-17,Torts/Personal Injury
45644,3:20-cv-00330-bbc                       ,bbc ,2020-04-06,,2020-04-07,220,28:1332ac ,,,y,2020-04-06,Real Property
45649,3:20-cv-00334-jdp                       ,jdp ,2020-04-07,,2020-06-03,480,15:1692   ,,,n,2020-04-07,Other Statutes
45645,3:20-cv-00331-wmc                       ,wmc ,2020-04-07,,2020-09-16,446,42:12101  ,,,n,2020-04-07,Civil Rights
45646,3:20-cv-00332-jdp                       ,jdp ,2020-04-07,,2022-03-15,710,29:0201fl ,,,n,2020-04-07,Labor
45647,3:20-cv-00333-jdp                       ,jdp ,2020-04-07,,2020-12-15,865,42:0402   ,,,n,2020-04-07,Social Security
45648,3:20-cv-00275-jdp                       ,jdp ,2020-04-07,,2020-06-05,480,15:1692   ,,,n,2020-04-07,Other Statutes
45650,3:20-cv-00335-wmc                       ,wmc ,2020-04-07,,2021-08-04,190,28:1332bc ,1,2,n,2020-04-07,Contract
45656,3:20-cv-00336-wmc                       ,wmc ,2020-04-08,,2023-02-17,530,28:2254   ,,,y,2020-04-08,Habeas Corpus
45660,3:20-cv-00337-wmc                       ,wmc ,2020-04-09,,2022-09-13,560,42:1983cv ,,,y,2020-04-09,Prisoner Petitions
45661,3:20-cv-00338-wmc                       ,wmc ,2020-04-09,,2021-06-25,110,28:1332in ,4,5,n,2020-04-09,﻿Contract
45662,3:20-cv-00339-jdp                       ,jdp ,2020-04-10,,2022-01-25,550,42:1983pr ,,,y,2020-04-10,Prisoner Petitions
45670,3:20-cv-00340-wmc                       ,wmc ,2020-04-13,,2021-01-20,950,42:1983cv ,,,n,2020-04-13,Other Statutes
45671,3:20-cv-00341-wmc                       ,wmc ,2020-04-13,,2020-10-21,710,29:0201fl ,,,n,2020-04-13,Labor
45672,3:20-cv-00343-bbc                       ,bbc ,2020-04-13,,2020-04-27,530,28:2254   ,,,y,2020-04-13,Habeas Corpus
45673,3:20-cv-00344-jdp                       ,jdp ,2020-04-13,,2022-03-29,864,42:0405id ,,,n,2020-04-13,Social Security
45674,3:20-cv-00345-bbc                       ,bbc ,2020-04-13,,2020-12-23,864,42:0405id ,,,n,2020-04-13,Social Security
45675,3:20-cv-00346-jdp                       ,jdp ,2020-04-13,,2021-03-15,864,42:0405id ,,,n,2020-04-13,Social Security
45676,3:20-cv-00342-wmc                       ,wmc ,2020-04-13,,2023-01-03,550,42:1983pr ,,,y,2020-04-13,Prisoner Petitions
45683,3:20-cv-00347-wmc                       ,wmc ,2020-04-13,,2020-11-06,190,28:1332fd ,2,2,y,2020-04-13,Contract
45684,3:20-cv-00348-jdp                       ,jdp ,2020-04-14,,2021-02-16,865,42:0402   ,,,n,2020-04-14,Social Security
45688,3:20-cv-00349-wmc                       ,wmc ,2020-04-15,,,830,35:0271   ,,,n,2020-04-15,Property Rights
45689,3:20-cv-00350-jdp                       ,jdp ,2020-04-16,,2021-07-13,830,15:1126   ,,,n,2020-04-16,Property Rights
45690,3:20-cv-00351-jdp                       ,jdp ,2020-04-16,,2020-05-19,550,42:1983pr ,,,y,2020-04-16,Prisoner Petitions
45691,3:20-cv-00352-jdp                       ,jdp ,2020-04-16,,2021-08-27,440,42:1983cv ,,,n,2020-04-16,Civil Rights
45701,3:20-cv-00357-jdp                       ,jdp ,2020-04-16,,2021-03-19,510,28:2255   ,,,y,2020-04-16,Habeas Corpus
45694,3:20-cv-00353-jdp                       ,jdp ,2020-04-17,,2020-04-29,440,28:1343   ,,,y,2020-04-17,Civil Rights
45695,3:20-cv-00354-wmc                       ,wmc ,2020-04-17,,2021-01-19,480,28:1441ds ,,,n,2020-04-17,Other Statutes
45696,3:20-cv-00355-wmc                       ,wmc ,2020-04-17,,2021-12-09,480,15:1692   ,,,n,2020-04-17,Other Statutes
45700,3:20-cv-00356-bbc                       ,bbc ,2020-04-17,,2021-04-30,864,42:0405id ,,,n,2020-04-17,Social Security
45702,3:20-cv-00358-jdp                       ,jdp ,2020-04-17,,2020-11-16,890,47:0227   ,,,n,2020-04-17,Other Statutes
45703,3:20-cv-00360-bbc                       ,bbc ,2020-04-20,2021-09-07,2022-06-15,550,42:1983pr ,,,y,2021-09-07,Prisoner Petitions
45703,3:20-cv-00360-bbc                       ,bbc ,2020-04-20,2021-09-07,2022-06-15,550,42:1983pr ,,,y,2021-09-07,Prisoner Petitions
45705,3:20-cv-00364-wmc                       ,wmc ,2020-04-20,,2022-01-04,863,42:0402   ,,,n,2020-04-20,Social Security
45707,3:20-cv-00361-bbc                       ,bbc ,2020-04-20,,2020-06-19,560,28:1983   ,,,y,2020-04-20,Prisoner Petitions
45706,3:20-cv-00365-wmc                       ,wmc ,2020-04-21,,2023-03-21,550,42:1983pr ,,,n,2020-04-21,Prisoner Petitions
45708,3:20-cv-00362-jdp                       ,jdp ,2020-04-21,,2020-04-29,440,28:1343   ,,,y,2020-04-21,Civil Rights
45709,3:20-cv-00363-jdp                       ,jdp ,2020-04-21,,2020-04-29,440,28:1343   ,,,y,2020-04-21,Civil Rights
45710,3:20-cv-00366-wmc                       ,wmc ,2020-04-21,,2022-04-20,365,28:1332pl ,2,5,n,2020-04-21,Torts/Personal Injury
45711,3:20-cv-00367-jdp                       ,jdp ,2020-04-21,,2022-03-09,550,42:1983pr ,,,y,2020-04-21,Prisoner Petitions
45712,3:20-cv-00368-jdp                       ,jdp ,2020-04-21,2021-07-21,2022-05-31,190,28:1332bc ,5,4,n,2021-07-21,Contract
45712,3:20-cv-00368-jdp                       ,jdp ,2020-04-21,2021-07-21,2022-05-31,190,28:1332bc ,5,4,n,2021-07-21,Contract
45713,3:20-cv-00369-bbc                       ,bbc ,2020-04-21,,2021-06-11,865,42:0405id ,,,n,2020-04-21,Social Security
45715,3:20-cv-00370-wmc                       ,wmc ,2020-04-22,,2020-08-10,442,42:1983ed ,,,y,2020-04-22,Civil Rights
45716,3:20-cv-00371-jdp                       ,jdp ,2020-04-22,,2020-04-29,440,28:1343   ,,,y,2020-04-22,Civil Rights
45717,3:20-cv-00372-jdp                       ,jdp ,2020-04-22,,2020-11-06,480,15:1692   ,,,n,2020-04-22,Other Statutes
45719,3:20-cv-00373-wmc                       ,wmc ,2020-04-22,,2020-08-19,840,15:1125   ,,,n,2020-04-22,Property Rights
45720,3:20-cv-00374-jdp                       ,jdp ,2020-04-22,,2021-05-05,840,15:1125   ,,,n,2020-04-22,Property Rights
45721,3:20-cv-00375-slc                       ,slc ,2020-04-23,,2021-09-21,864,42:0405id ,,,n,2020-04-23,Social Security
45722,3:20-cv-00359-bbc                       ,bbc ,2020-04-23,,2021-09-30,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45723,3:19-cv-00866-jdp                       ,jdp ,2020-04-23,,2022-07-19,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45724,3:20-cv-00376-wmc                       ,wmc ,2020-04-23,,2022-06-06,550,42:1983pr ,,,n,2020-04-23,Prisoner Petitions
45727,3:20-cv-00377-wmc                       ,wmc ,2020-04-23,,2023-01-20,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45732,3:20-cv-00378-slc                       ,slc ,2020-04-23,,2021-04-20,367,28:1332pl ,1,5,n,2020-04-23,Torts/Personal Injury
45743,3:20-cv-00386-bbc                       ,bbc ,2020-04-23,,2020-05-01,510,28:2255   ,,,y,2020-04-23,Habeas Corpus
45733,3:20-cv-00379-wmc                       ,wmc ,2020-04-24,,2021-02-09,865,42:0405id ,,,n,2020-04-24,Social Security
45734,3:20-cv-00380-slc                       ,slc ,2020-04-24,,2021-09-23,865,42:0405id ,,,n,2020-04-24,Social Security
45735,3:20-cv-00381-bbc                       ,bbc ,2020-04-24,,2021-05-10,865,42:0405id ,,,n,2020-04-24,Social Security
45739,3:20-cv-00382-wmc                       ,wmc ,2020-04-24,,2020-10-20,864,42:0405id ,,,n,2020-04-24,Social Security
45740,3:20-cv-00383-jdp                       ,jdp ,2020-04-24,,2020-06-24,480,15:1681   ,,,n,2020-04-24,Other Statutes
45741,3:20-cv-00384-bbc                       ,bbc ,2020-04-24,,2021-08-16,442,28:1331   ,,,n,2020-04-24,Civil Rights
45742,3:20-cv-00385-wmc                       ,wmc ,2020-04-27,,2020-11-25,320,28:1332ct ,5,2,n,2020-04-27,Torts/Personal Injury
45744,3:20-cv-00388-bbc                       ,bbc ,2020-04-27,,2020-06-30,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45745,3:20-cv-00390-wmc                       ,wmc ,2020-04-27,,2021-03-08,864,42:0405id ,,,n,2020-04-27,Social Security
45746,3:20-cv-00392-slc                       ,slc ,2020-04-27,,2021-08-09,865,42:0427   ,,,n,2020-04-27,Social Security
45747,3:20-cv-00391-wmc                       ,wmc ,2020-04-27,,2022-11-23,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45748,3:20-cv-00387-wmc                       ,wmc ,2020-04-27,,2020-06-11,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45749,3:20-cv-00389-bbc                       ,bbc ,2020-04-27,,2020-06-22,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45750,3:20-cv-00393-wmc                       ,wmc ,2020-04-27,,,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45751,3:20-cv-00394-wmc                       ,wmc ,2020-04-28,,2020-12-09,840,15:1114   ,,,n,2020-04-28,Property Rights
45756,3:20-cv-00395-wmc                       ,wmc ,2020-04-28,,2021-01-25,480,15:1692   ,,,n,2020-04-28,Other Statutes
45762,3:20-cv-00396-jdp                       ,jdp ,2020-04-29,,2021-06-08,790,29:1132   ,,,n,2020-04-29,Labor
45763,3:20-cv-00397-wmc                       ,wmc ,2020-04-29,,2021-12-28,710,29:0201fl ,,,n,2020-04-29,Labor
45768,3:20-cv-00398-wmc                       ,wmc ,2020-04-29,,2021-04-05,530,28:2254   ,,,y,2020-04-29,Habeas Corpus
45769,3:20-cv-00399-wmc                       ,wmc ,2020-04-29,,2021-03-18,863,42:0405wc ,,,n,2020-04-29,Social Security
45770,3:20-cv-00401-wmc                       ,wmc ,2020-04-29,,2020-09-23,440,42:1983cv ,,,n,2020-04-29,Civil Rights
45772,3:20-cv-00402-wmc                       ,wmc ,2020-04-29,,2021-11-03,380,28:1332pr ,1,5,n,2020-04-29,Personal Property
45779,3:20-cv-00400-wmc                       ,wmc ,2020-04-29,,2023-02-06,550,28:1331b  ,,,y,2020-04-29,Prisoner Petitions
45782,3:20-cv-00403-bbc                       ,bbc ,2020-04-29,,2020-06-04,550,42:1983pr ,,,y,2020-04-29,Prisoner Petitions
45783,3:20-cv-00404-bbc                       ,bbc ,2020-04-29,,2020-05-28,440,28:1983   ,,,y,2020-04-29,Civil Rights
45784,3:20-cv-00405-wmc                       ,wmc ,2020-04-29,,2021-05-20,530,28:2241   ,,,y,2020-04-29,Habeas Corpus
45785,3:20-cv-00406-wmc                       ,wmc ,2020-04-30,,2020-09-02,751,29:2601   ,,,n,2020-04-30,Labor
45786,3:20-cv-00407-wmc                       ,wmc ,2020-04-30,,2021-07-01,365,28:1332pl ,2,5,n,2020-04-30,Torts/Personal Injury
45791,3:20-cv-00408-wmc                       ,wmc ,2020-04-30,,2020-11-24,864,42:0405id ,,,n,2020-04-30,Social Security
45792,3:20-cv-00409-wmc                       ,wmc ,2020-04-30,,2022-06-02,950,28:1446pr ,1,5,n,2020-04-30,Other Statutes
45793,3:20-cv-00410-jdp                       ,jdp ,2020-04-30,,2020-05-06,190,28:1332bc ,4,2,n,2020-04-30,Contract
45794,3:20-cv-00411-wmc                       ,wmc ,2020-04-30,,2021-01-06,865,42:0405id ,,,n,2020-04-30,Social Security
45795,3:20-cv-00412-jdp                       ,jdp ,2020-05-01,,2020-11-06,864,42:0405id ,,,n,2020-05-01,Social Security
45796,3:20-cv-00413-wmc                       ,wmc ,2020-05-01,,2020-08-04,480,15:1681   ,,,n,2020-05-01,Other Statutes
45798,3:20-cv-00414-bbc                       ,bbc ,2020-05-01,,2020-11-23,864,42:0405id ,,,n,2020-05-01,Social Security
45799,3:20-cv-00415-bbc                       ,bbc ,2020-05-01,,2021-11-10,550,42:1983pr ,,,y,2020-05-01,Prisoner Petitions
45800,3:20-cv-00416-wmc                       ,wmc ,2020-05-01,,2023-03-09,550,42:1983pr ,,,y,2020-05-01,Prisoner Petitions
45803,3:20-cv-00417-wmc                       ,wmc ,2020-05-01,,2020-06-08,530,28:2254   ,,,n,2020-05-01,Habeas Corpus
45804,3:20-cv-00418-jdp                       ,jdp ,2020-05-04,,2020-08-21,442,42:2000e  ,,,n,2020-05-04,Civil Rights
45805,3:20-cv-00419-slc                       ,slc ,2020-05-04,,2021-05-06,360,28:1332pi ,1,2,n,2020-05-04,Torts/Personal Injury
45806,3:20-cv-00420-jdp                       ,jdp ,2020-05-04,,,791,29:1132   ,,,n,2020-05-04,Labor
45807,3:20-cv-00421-wmc                       ,wmc ,2020-05-04,,2020-08-25,480,15:1692   ,,,n,2020-05-04,Other Statutes
45808,3:20-cv-00422-bbc                       ,bbc ,2020-05-04,,2020-06-02,550,42:1983pr ,,,y,2020-05-04,Prisoner Petitions
45809,3:20-cv-00423-wmc                       ,wmc ,2020-05-05,,2020-10-07,864,42:0405id ,,,n,2020-05-05,Social Security
45810,3:20-cv-00424-jdp                       ,jdp ,2020-05-05,,2021-08-04,110,28:1332in ,4,5,n,2020-05-05,﻿Contract
45811,3:20-cv-00425-jdp                       ,jdp ,2020-05-06,,2020-11-24,864,42:0405id ,,,n,2020-05-06,Social Security
45812,3:20-cv-00426-wmc                       ,wmc ,2020-05-06,,2023-03-13,550,42:1983pr ,,,y,2020-05-06,Prisoner Petitions
45813,3:20-cv-00427-jdp                       ,jdp ,2020-05-06,,2020-11-19,480,15:1681   ,,,n,2020-05-06,Other Statutes
45814,3:20-cv-00428-wmc                       ,wmc ,2020-05-06,,2021-05-04,442,28:1332ct ,2,4,n,2020-05-06,Civil Rights
45815,3:20-cv-00429-bbc                       ,bbc ,2020-05-06,,2021-09-29,440,42:1983cv ,,,y,2020-05-06,Civil Rights
45816,3:20-cv-00430-jdp                       ,jdp ,2020-05-06,,2020-08-10,440,28:2201ij ,,,n,2020-05-06,Civil Rights
45817,3:20-cv-00431-wmc                       ,wmc ,2020-05-07,,2020-11-03,865,42:0405id ,,,n,2020-05-07,Social Security
45818,3:20-cv-00432-bbc                       ,bbc ,2020-05-07,,2020-09-14,864,42:0405id ,,,n,2020-05-07,Social Security
45819,3:20-cv-00433-slc                       ,slc ,2020-05-07,,2021-06-08,864,42:0405id ,,,n,2020-05-07,Social Security
45822,3:20-cv-00434-slc                       ,slc ,2020-05-07,,2022-07-29,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45823,3:20-cv-00435-jdp                       ,jdp ,2020-05-07,,2021-05-19,190,28:1332bc ,4,5,n,2020-05-07,Contract
45828,3:20-cv-00436-jdp                       ,jdp ,2020-05-07,,2021-07-01,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45829,3:20-cv-00437-wmc                       ,wmc ,2020-05-08,,2021-03-16,550,42:1983pr ,,,y,2020-05-08,Prisoner Petitions
45830,3:20-cv-00438-wmc                       ,wmc ,2020-05-08,,2021-03-18,110,28:1352   ,,,n,2020-05-08,﻿Contract
45831,3:20-cv-00439-wmc                       ,wmc ,2020-05-11,,2023-03-02,830,35:0271   ,,,n,2020-05-11,Property Rights
45834,3:20-cv-00440-jdp                       ,jdp ,2020-05-11,,2021-07-07,445,42:12101  ,,,n,2020-05-11,Civil Rights
45835,3:20-cv-00441-wmc                       ,wmc ,2020-05-11,,2022-12-19,550,42:1983pr ,,,y,2020-05-11,Prisoner Petitions
45836,3:20-cv-00442-wmc                       ,wmc ,2020-05-11,,2020-06-05,840,15:1125   ,,,n,2020-05-11,Property Rights
45837,3:20-cv-00443-wmc                       ,wmc ,2020-05-12,,2021-01-05,820,17:0101   ,,,n,2020-05-12,Property Rights
45841,3:20-cv-00444-wmc                       ,wmc ,2020-05-12,,2020-06-18,110,28:1441pr ,,,n,2020-05-12,﻿Contract
45842,3:20-cv-00445-jdp                       ,jdp ,2020-05-12,,2021-03-03,864,42:0405id ,,,n,2020-05-12,Social Security
45843,3:20-cv-00446-jdp                       ,jdp ,2020-05-12,,2020-06-03,820,17:0101   ,,,n,2020-05-12,Property Rights
45844,3:20-cv-00447-bbc                       ,bbc ,2020-05-13,,2021-02-26,864,42:0405id ,,,n,2020-05-13,Social Security
45845,3:20-cv-00449-slc                       ,slc ,2020-05-13,,2022-02-25,330,45:0051   ,,,n,2020-05-13,Torts/Personal Injury
45846,3:20-cv-00448-jdp                       ,jdp ,2020-05-13,,2020-08-19,530,28:2254   ,,,y,2020-05-13,Habeas Corpus
45847,3:20-cv-00450-jdp                       ,jdp ,2020-05-14,,2020-10-01,220,28:1345fc ,,,n,2020-05-14,Real Property
45848,3:20-cv-00451-wmc                       ,wmc ,2020-05-14,,,550,42:1983pr ,,,y,2020-05-14,Prisoner Petitions
45849,3:20-cv-00452-wmc                       ,wmc ,2020-05-14,,2021-03-05,864,42:0405id ,,,n,2020-05-14,Social Security
45850,3:20-cv-00453-wmc                       ,wmc ,2020-05-14,,2022-10-11,530,28:2241   ,,,y,2020-05-14,Habeas Corpus
45851,3:20-cv-00454-wmc                       ,wmc ,2020-05-14,,2021-01-05,864,42:0405id ,,,n,2020-05-14,Social Security
45852,3:20-cv-00455-wmc                       ,wmc ,2020-05-14,,2023-03-16,510,28:2255   ,,,y,2020-05-14,Habeas Corpus
45858,3:20-cv-00456-jdp                       ,jdp ,2020-05-15,,2022-03-29,864,42:0405id ,,,n,2020-05-15,Social Security
45859,3:20-cv-00457-slc                       ,slc ,2020-05-15,,2020-11-05,751,29:2601   ,,,n,2020-05-15,Labor
45861,3:20-cv-00458-wmc                       ,wmc ,2020-05-15,,2020-12-09,110,28:1332in ,1,5,n,2020-05-15,﻿Contract
45862,3:20-cv-00459-wmc                       ,wmc ,2020-05-18,,2021-01-20,441,42:1983cv ,,,n,2020-05-18,Civil Rights
45865,3:20-cv-00460-jdp                       ,jdp ,2020-05-18,,2020-06-18,550,42:1983pr ,,,y,2020-05-18,Prisoner Petitions
45866,3:20-cv-00461-jdp                       ,jdp ,2020-05-18,,2021-08-04,530,28:2254   ,,,y,2020-05-18,Habeas Corpus
45867,3:20-cv-00462-jdp                       ,jdp ,2020-05-18,,2020-05-28,550,42:1983pr ,,,y,2020-05-18,Prisoner Petitions
45868,3:20-cv-00463-wmc                       ,wmc ,2020-05-18,,2021-05-14,440,42:1983cv ,,,y,2020-05-18,Civil Rights
45869,3:20-cv-00464-jdp                       ,jdp ,2020-05-19,,2021-03-25,360,28:1441pr ,2,4,n,2020-05-19,Torts/Personal Injury
45870,3:20-cv-00465-jdp                       ,jdp ,2020-05-19,,2021-01-12,480,15:1692   ,,,n,2020-05-19,Other Statutes
45871,3:20-cv-00466-wmc                       ,wmc ,2020-05-19,,2020-12-16,864,42:0405id ,,,n,2020-05-19,Social Security
45873,3:20-cv-00467-bbc                       ,bbc ,2020-05-19,,2021-04-21,865,42:0402   ,,,n,2020-05-19,Social Security
45877,3:20-cv-00468-jdp                       ,jdp ,2020-05-19,,2021-04-27,864,42:0405id ,,,n,2020-05-19,Social Security
45879,3:20-cv-00470-bbc                       ,bbc ,2020-05-19,,2020-07-28,440,28:1983   ,,,y,2020-05-19,Civil Rights
45878,3:20-cv-00469-slc                       ,slc ,2020-05-20,,2021-09-21,864,42:0405id ,,,n,2020-05-20,Social Security
45880,3:20-cv-00471-jdp                       ,jdp ,2020-05-20,,2021-02-18,864,42:0405id ,,,n,2020-05-20,Social Security
45881,3:20-cv-00472-jdp                       ,jdp ,2020-05-20,,2021-06-30,510,28:2255   ,,,y,2020-05-20,Habeas Corpus
45882,3:20-cv-00473-jdp                       ,jdp ,2020-05-21,,2022-03-04,550,42:1983pr ,,,y,2020-05-21,Prisoner Petitions
45883,3:20-cv-00474-jdp                       ,jdp ,2020-05-21,,2020-07-20,820,17:0501   ,,,n,2020-05-21,Property Rights
45884,3:20-cv-00475-jdp                       ,jdp ,2020-05-21,,2020-07-02,367,28:1332pl ,1,5,n,2020-05-21,Torts/Personal Injury
45885,3:20-cv-00476-bbc                       ,bbc ,2020-05-21,,2020-08-18,510,28:2255   ,,,n,2020-05-21,Habeas Corpus
46563,3:20-cv-00839-bbc                       ,bbc ,2020-05-22,,2020-09-22,510,28:2255   ,,,y,2020-05-22,Habeas Corpus
45886,3:20-cv-00477-wmc                       ,wmc ,2020-05-22,,2020-12-08,864,42:0405id ,,,n,2020-05-22,Social Security
45887,3:20-cv-00478-jdp                       ,jdp ,2020-05-22,,2021-03-24,422,28:1334   ,,,n,2020-05-22,Bankruptcy
45888,3:20-cv-00479-wmc                       ,wmc ,2020-05-22,,2020-06-12,530,28:2254   ,,,y,2020-05-22,Habeas Corpus
45895,3:20-cv-00480-jdp                       ,jdp ,2020-05-22,,2020-06-30,530,28:2254   ,,,y,2020-05-22,Habeas Corpus
45897,3:20-cv-00481-slc                       ,slc ,2020-05-26,,2021-03-25,440,42:1983cv ,,,n,2020-05-26,Civil Rights
45902,3:20-cv-00482-wmc                       ,wmc ,2020-05-26,,,530,28:2254   ,,,y,2020-05-26,Habeas Corpus
45905,3:20-cv-00484-jdp                       ,jdp ,2020-05-26,,2020-07-06,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45906,3:20-cv-00486-wmc                       ,wmc ,2020-05-26,,2021-11-03,791,29:1132   ,,,n,2020-05-26,Labor
45907,3:20-cv-00485-wmc                       ,wmc ,2020-05-26,,2021-03-12,440,42:1983pr ,,,y,2020-05-26,Civil Rights
45908,3:20-cv-00487-wmc                       ,wmc ,2020-05-26,,2022-07-14,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45914,3:20-cv-00488-slc                       ,slc ,2020-05-26,,2021-11-18,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45917,3:20-cv-00489-wmc                       ,wmc ,2020-05-27,,2021-09-24,864,42:0405id ,,,n,2020-05-27,Social Security
45919,3:20-cv-00490-wmc                       ,wmc ,2020-05-27,,2021-01-13,330,45:0051   ,,,n,2020-05-27,Torts/Personal Injury
45925,3:20-cv-00491-wmc                       ,wmc ,2020-05-28,,2020-06-01,510,28:2255   ,,,n,2020-05-28,Habeas Corpus
45933,3:20-cv-00492-wmc                       ,wmc ,2020-05-28,,2020-12-11,440,42:1981cv ,,,y,2020-05-28,Civil Rights
45939,3:20-cv-00493-wmc                       ,wmc ,2020-05-28,,2021-06-03,440,42:1983cv ,,,y,2020-05-28,Civil Rights
45941,3:20-cv-00494-jdp                       ,jdp ,2020-05-28,,2020-05-29,862,42:0405id ,,,y,2020-05-28,Social Security
45943,3:20-cv-00496-jdp                       ,jdp ,2020-05-28,,2021-12-20,550,42:1983pr ,,,y,2020-05-28,Prisoner Petitions
45942,3:20-cv-00495-bbc                       ,bbc ,2020-05-29,,2021-09-20,864,42:0405id ,,,n,2020-05-29,Social Security
45944,3:20-cv-00497-wmc                       ,wmc ,2020-05-29,,2021-09-30,550,42:1983pr ,,,y,2020-05-29,Prisoner Petitions
45945,3:20-cv-00498-wmc                       ,wmc ,2020-05-29,,2020-06-29,480,15:1692   ,,,n,2020-05-29,Other Statutes
