de_caseid,de_seqno,de_type,de_document_num,dp_type,dp_sub_type,dp_seqno,de_date_filed,de_date_enter,de_who_entered,initials,name,pr_type,pr_crttype
43092,65,prose                    ,11,order                    ,leave   ,66,2019-07-31,2019-07-31T11:12:28,24419,jef ,Joanne Friedl,crt,clk
42124,43,prose                    ,12,order                    ,leave   ,44,2019-08-06,2019-08-06T13:41:25,24419,jef ,Joanne Friedl,crt,clk
42224,171,prose                    ,38,order                    ,leave   ,172,2019-08-06,2019-08-06T14:00:31,24419,jef ,Joanne Friedl,crt,clk
43880,45,prose                    ,10,order                    ,leave   ,48,2019-08-16,2019-08-16T16:20:38,1353789,rks ,Rachel Swanson,crt,clk
44117,23,prose                    ,4,order                    ,leave   ,24,2019-08-26,2019-08-26T13:34:50,24419,jef ,Joanne Friedl,crt,clk
44118,21,prose                    ,4,order                    ,leave   ,22,2019-08-26,2019-08-26T13:37:28,24419,jef ,Joanne Friedl,crt,clk
43312,28,prose                    ,5,order                    ,leave   ,29,2019-08-27,2019-08-27T17:12:10,24419,jef ,Joanne Friedl,crt,clk
44276,38,prose                    ,5,order                    ,leave   ,39,2019-09-05,2019-09-05T16:29:14,1353789,rks ,Rachel Swanson,crt,clk
44195,31,prose                    ,7,order                    ,leave   ,32,2019-09-17,2019-09-17T16:14:29,24419,jef ,Joanne Friedl,crt,clk
41475,57,prose                    ,15,order                    ,leave   ,58,2019-09-19,2019-09-19T09:58:16,1353789,rks ,Rachel Swanson,crt,clk
43569,86,prose                    ,24,order                    ,leave   ,87,2019-09-19,2019-09-19T16:26:14,1353789,rks ,Rachel Swanson,crt,clk
44181,43,prose                    ,12,order                    ,leave   ,44,2019-09-23,2019-09-23T15:32:51,1353789,rks ,Rachel Swanson,crt,clk
44414,46,prose                    ,4,order                    ,leave   ,47,2019-09-25,2019-09-25T11:55:29,24419,jef ,Joanne Friedl,crt,clk
42875,66,prose                    ,17,order                    ,leave   ,67,2019-09-25,2019-09-25T16:10:14,24419,jef ,Joanne Friedl,crt,clk
41346,85,prose                    ,25,order                    ,leave   ,86,2019-09-27,2019-09-27T14:02:24,1353789,rks ,Rachel Swanson,crt,clk
41696,79,prose                    ,21,order                    ,leave   ,80,2019-09-30,2019-09-30T15:57:08,1353789,rks ,Rachel Swanson,crt,clk
43715,39,prose                    ,8,order                    ,leave   ,40,2019-10-02,2019-10-02T09:58:16,1353789,rks ,Rachel Swanson,crt,clk
43713,42,prose                    ,8,order                    ,leave   ,43,2019-10-02,2019-10-02T11:19:38,1353789,rks ,Rachel Swanson,crt,clk
44094,43,prose                    ,10,order                    ,leave   ,44,2019-10-08,2019-10-08T15:45:59,1353789,rks ,Rachel Swanson,crt,clk
44070,31,prose                    ,6,order                    ,leave   ,32,2019-10-10,2019-10-10T09:08:03,1353789,rks ,Rachel Swanson,crt,clk
44176,30,prose                    ,6,order                    ,leave   ,31,2019-10-10,2019-10-10T15:24:12,1353789,rks ,Rachel Swanson,crt,clk
43882,47,prose                    ,13,order                    ,leave   ,48,2019-10-11,2019-10-11T13:42:58,1353789,rks ,Rachel Swanson,crt,clk
43027,73,prose                    ,12,order                    ,leave   ,74,2019-10-15,2019-10-15T11:35:27,24419,jef ,Joanne Friedl,crt,clk
44191,42,prose                    ,8,order                    ,leave   ,43,2019-10-15,2019-10-15T14:24:29,24419,jef ,Joanne Friedl,crt,clk
42694,93,prose                    ,22,order                    ,leave   ,95,2019-10-16,2019-10-16T10:16:35,24419,jef ,Joanne Friedl,crt,clk
43706,38,prose                    ,10,order                    ,leave   ,39,2019-10-21,2019-10-21T14:59:44,1353789,rks ,Rachel Swanson,crt,clk
43270,109,prose                    ,27,order                    ,leave   ,110,2019-10-21,2019-10-21T15:21:32,1353789,rks ,Rachel Swanson,crt,clk
44574,34,prose                    ,7,order                    ,leave   ,35,2019-10-28,2019-10-28T16:30:27,1353789,rks ,Rachel Swanson,crt,clk
44338,31,prose                    ,7,order                    ,leave   ,32,2019-10-30,2019-10-30T13:35:56,24419,jef ,Joanne Friedl,crt,clk
44231,47,prose                    ,13,order                    ,leave   ,48,2019-10-30,2019-10-30T16:17:07,1353789,rks ,Rachel Swanson,crt,clk
43854,32,prose                    ,8,order                    ,leave   ,33,2019-10-30,2019-10-30T16:32:24,1353789,rks ,Rachel Swanson,crt,clk
44458,32,prose                    ,6,order                    ,leave   ,33,2019-11-05,2019-11-05T10:05:19,24419,jef ,Joanne Friedl,crt,clk
44295,47,prose                    ,11,order                    ,leave   ,49,2019-11-05,2019-11-05T10:53:05,24419,jef ,Joanne Friedl,crt,clk
43632,62,prose                    ,13,order                    ,leave   ,63,2019-11-12,2019-11-12T15:00:47,1353789,rks ,Rachel Swanson,crt,clk
43743,89,prose                    ,16,order                    ,leave   ,90,2019-11-13,2019-11-13T13:40:15,1353789,rks ,Rachel Swanson,crt,clk
43813,42,prose                    ,12,order                    ,leave   ,43,2019-11-20,2019-11-20T09:19:26,1353789,rks ,Rachel Swanson,crt,clk
42995,89,prose                    ,23,order                    ,leave   ,90,2019-12-03,2019-12-03T12:41:36,1353789,rks ,Rachel Swanson,crt,clk
43808,44,prose                    ,9,order                    ,leave   ,45,2019-12-16,2019-12-16T13:54:52,1353789,rks ,Rachel Swanson,crt,clk
44796,33,prose                    ,5,order                    ,leave   ,34,2019-12-17,2019-12-17T12:26:09,1353789,rks ,Rachel Swanson,crt,clk
44415,51,prose                    ,8,order                    ,leave   ,52,2019-12-19,2019-12-19T09:17:12,1353789,rks ,Rachel Swanson,crt,clk
44665,29,prose                    ,7,order                    ,leave   ,30,2019-12-19,2019-12-19T15:21:22,1353789,rks ,Rachel Swanson,crt,clk
43845,83,prose                    ,21,order                    ,leave   ,84,2019-12-20,2019-12-20T15:13:54,1353789,rks ,Rachel Swanson,crt,clk
44729,40,prose                    ,7,order                    ,leave   ,41,2019-12-31,2019-12-31T09:04:09,24419,jef ,Joanne Friedl,crt,clk
44331,85,prose                    ,24,order                    ,leave   ,86,2020-01-07,2020-01-07T12:22:12,1353789,rks ,Rachel Swanson,crt,clk
44329,30,prose                    ,6,order                    ,leave   ,31,2020-01-07,2020-01-07T12:39:15,1353789,rks ,Rachel Swanson,crt,clk
44806,37,prose                    ,8,order                    ,leave   ,38,2020-01-13,2020-01-13T10:34:55,1353789,rks ,Rachel Swanson,crt,clk
44918,31,prose                    ,7,order                    ,leave   ,32,2020-01-13,2020-01-13T10:45:05,1353789,rks ,Rachel Swanson,crt,clk
45071,26,prose                    ,4,order                    ,leave   ,27,2020-01-15,2020-01-15T10:10:10,1353789,rks ,Rachel Swanson,crt,clk
44437,39,prose                    ,9,order                    ,leave   ,40,2020-01-16,2020-01-16T11:23:52,1353789,rks ,Rachel Swanson,crt,clk
44432,42,prose                    ,11,order                    ,leave   ,43,2020-01-16,2020-01-16T12:19:49,1353789,rks ,Rachel Swanson,crt,clk
44653,42,prose                    ,11,order                    ,leave   ,43,2020-01-21,2020-01-21T11:39:06,1353789,rks ,Rachel Swanson,crt,clk
44568,19,prose                    ,4,order                    ,leave   ,20,2020-01-21,2020-01-21T11:48:40,1353789,rks ,Rachel Swanson,crt,clk
45013,34,prose                    ,8,order                    ,leave   ,35,2020-01-22,2020-01-22T14:26:35,1353789,rks ,Rachel Swanson,crt,clk
44917,30,prose                    ,8,order                    ,leave   ,31,2020-01-28,2020-01-28T14:00:43,1353789,rks ,Rachel Swanson,crt,clk
44329,69,prose                    ,14,order                    ,leave   ,70,2020-02-03,2020-02-03T11:46:26,1353789,rks ,Rachel Swanson,crt,clk
43755,102,prose                    ,24,order                    ,leave   ,103,2020-02-10,2020-02-10T10:21:14,1353789,rks ,Rachel Swanson,crt,clk
44624,46,prose                    ,9,order                    ,leave   ,47,2020-02-21,2020-02-21T13:26:25,1353789,rks ,Rachel Swanson,crt,clk
43821,63,prose                    ,12,order                    ,leave   ,64,2020-02-24,2020-02-24T14:36:39,24419,jef ,Joanne Friedl,crt,clk
44821,35,prose                    ,7,order                    ,leave   ,36,2020-02-25,2020-02-25T11:14:33,1353789,rks ,Rachel Swanson,crt,clk
45162,82,prose                    ,22,order                    ,leave   ,83,2020-02-25,2020-02-25T13:21:05,1353789,rks ,Rachel Swanson,crt,clk
44236,64,prose                    ,17,order                    ,leave   ,65,2020-02-25,2020-02-25T15:58:23,1353789,rks ,Rachel Swanson,crt,clk
44965,62,prose                    ,9,order                    ,leave   ,63,2020-02-26,2020-02-26T13:56:01,1353789,rks ,Rachel Swanson,crt,clk
41598,90,prose                    ,23,order                    ,leave   ,92,2020-03-06,2020-03-06T16:21:22,24419,jef ,Joanne Friedl,crt,clk
44438,72,prose                    ,13,order                    ,leave   ,73,2020-03-06,2020-03-06T16:29:45,24419,jef ,Joanne Friedl,crt,clk
44392,85,prose                    ,13,order                    ,leave   ,86,2020-03-06,2020-03-06T17:00:21,24419,jef ,Joanne Friedl,crt,clk
42721,56,prose                    ,10,order                    ,leave   ,57,2020-03-09,2020-03-09T10:35:11,24419,jef ,Joanne Friedl,crt,clk
43456,40,prose                    ,12,order                    ,leave   ,41,2020-03-09,2020-03-09T10:38:57,24419,jef ,Joanne Friedl,crt,clk
42795,48,prose                    ,10,order                    ,leave   ,49,2020-03-09,2020-03-09T10:41:43,24419,jef ,Joanne Friedl,crt,clk
42564,56,prose                    ,13,order                    ,leave   ,57,2020-03-09,2020-03-09T10:44:50,24419,jef ,Joanne Friedl,crt,clk
42389,70,prose                    ,22,order                    ,leave   ,71,2020-03-09,2020-03-09T10:55:12,24419,jef ,Joanne Friedl,crt,clk
41697,78,prose                    ,17,order                    ,leave   ,79,2020-03-11,2020-03-11T15:49:28,24419,jef ,Joanne Friedl,crt,clk
45074,45,prose                    ,11,order                    ,leave   ,46,2020-04-01,2020-04-01T13:20:19,1353789,rks ,Rachel Swanson,crt,clk
45138,39,prose                    ,8,order                    ,leave   ,40,2020-04-07,2020-04-07T14:24:48,1353789,rks ,Rachel Swanson,crt,clk
45089,53,prose                    ,13,order                    ,leave   ,54,2020-04-08,2020-04-08T11:58:03,1353789,rks ,Rachel Swanson,crt,clk
45494,32,prose                    ,6,order                    ,leave   ,33,2020-04-15,2020-04-15T14:08:19,1353789,rks ,Rachel Swanson,crt,clk
43500,52,prose                    ,12,order                    ,leave   ,53,2020-04-15,2020-04-15T16:05:15,1353789,rks ,Rachel Swanson,crt,clk
45277,31,prose                    ,5,order                    ,leave   ,32,2020-04-17,2020-04-17T11:31:01,1353789,rks ,Rachel Swanson,crt,clk
43320,45,prose                    ,6,order                    ,leave   ,46,2020-04-22,2020-04-22T16:03:33,1353789,rks ,Rachel Swanson,crt,clk
41962,80,prose                    ,21,order                    ,leave   ,81,2020-04-27,2020-04-27T15:46:22,24419,jef ,Joanne Friedl,crt,clk
43634,60,prose                    ,15,order                    ,leave   ,61,2020-04-27,2020-04-27T15:56:53,24419,jef ,Joanne Friedl,crt,clk
45372,42,prose                    ,8,order                    ,leave   ,43,2020-05-01,2020-05-01T10:09:54,24419,jef ,Joanne Friedl,crt,clk
44393,32,prose                    ,6,order                    ,leave   ,33,2020-05-01,2020-05-01T10:44:16,24419,jef ,Joanne Friedl,crt,clk
43977,67,prose                    ,18,order                    ,leave   ,68,2020-05-06,2020-05-06T10:12:16,1353789,rks ,Rachel Swanson,crt,clk
45104,114,prose                    ,27,order                    ,leave   ,115,2020-05-07,2020-05-07T11:30:02,1353789,rks ,Rachel Swanson,crt,clk
45509,31,prose                    ,6,order                    ,leave   ,32,2020-05-07,2020-05-07T11:58:42,1353789,rks ,Rachel Swanson,crt,clk
43318,61,prose                    ,17,order                    ,leave   ,62,2020-05-07,2020-05-07T13:58:57,1353789,rks ,Rachel Swanson,crt,clk
45414,47,prose                    ,9,order                    ,leave   ,48,2020-05-11,2020-05-11T12:01:41,1353789,rks ,Rachel Swanson,crt,clk
45190,35,prose                    ,6,order                    ,leave   ,36,2020-05-11,2020-05-11T12:22:26,1353789,rks ,Rachel Swanson,crt,clk
45466,33,prose                    ,6,order                    ,leave   ,34,2020-05-13,2020-05-13T16:26:08,24419,jef ,Joanne Friedl,crt,clk
45376,36,prose                    ,6,order                    ,leave   ,37,2020-05-14,2020-05-14T10:14:58,1353789,rks ,Rachel Swanson,crt,clk
45411,36,prose                    ,7,order                    ,leave   ,37,2020-05-21,2020-05-21T16:09:07,1353789,rks ,Rachel Swanson,crt,clk
43055,48,prose                    ,10,order                    ,leave   ,49,2020-05-29,2020-05-29T13:47:44,1353789,rks ,Rachel Swanson,crt,clk
41737,42,prose                    ,9,order                    ,leave   ,43,2020-05-29,2020-05-29T14:12:49,1353789,rks ,Rachel Swanson,crt,clk
43530,86,prose                    ,20,order                    ,leave   ,87,2020-05-29,2020-05-29T14:45:03,1353789,rks ,Rachel Swanson,crt,clk
43497,47,oth_ord                  ,8,order                    ,leave   ,48,2020-05-29,2020-05-29T17:30:27,661013,nln ,Nicole Nelson,crt,clk
42793,45,prose                    ,7,order                    ,leave   ,46,2020-06-01,2020-06-01T15:16:00,1353789,rks ,Rachel Swanson,crt,clk
45413,44,prose                    ,8,order                    ,leave   ,45,2020-06-01,2020-06-01T16:21:08,1353789,rks ,Rachel Swanson,crt,clk
45703,42,prose                    ,7,order                    ,leave   ,43,2020-06-05,2020-06-05T11:56:01,24419,jef ,Joanne Friedl,crt,clk
45413,54,prose                    ,10,order                    ,leave   ,55,2020-06-05,2020-06-05T15:58:07,24419,jef ,Joanne Friedl,crt,clk
45799,29,prose                    ,6,order                    ,leave   ,30,2020-06-09,2020-06-09T11:55:33,1353789,rks ,Rachel Swanson,crt,clk
44835,85,prose                    ,23,order                    ,leave   ,86,2020-06-10,2020-06-10T11:38:04,1353789,rks ,Rachel Swanson,crt,clk
45480,61,prose                    ,14,order                    ,leave   ,62,2020-06-10,2020-06-10T16:20:32,1353789,rks ,Rachel Swanson,crt,clk
45463,55,prose                    ,15,order                    ,leave   ,56,2020-06-11,2020-06-11T08:51:37,1353789,rks ,Rachel Swanson,crt,clk
45493,81,prose                    ,17,order                    ,leave   ,82,2020-06-12,2020-06-12T16:28:51,1353789,rks ,Rachel Swanson,crt,clk
45722,82,prose                    ,9,order                    ,leave   ,83,2020-06-16,2020-06-16T13:08:23,1353789,rks ,Rachel Swanson,crt,clk
45828,43,prose                    ,11,order                    ,leave   ,44,2020-06-18,2020-06-18T11:47:53,1353789,rks ,Rachel Swanson,crt,clk
45459,43,prose                    ,9,order                    ,leave   ,44,2020-06-18,2020-06-18T16:01:27,24419,jef ,Joanne Friedl,crt,clk
45286,58,prose                    ,16,order                    ,leave   ,59,2020-06-22,2020-06-22T11:31:32,1353789,rks ,Rachel Swanson,crt,clk
45348,45,prose                    ,12,order                    ,leave   ,46,2020-06-22,2020-06-22T11:43:27,1353789,rks ,Rachel Swanson,crt,clk
45070,55,prose                    ,12,order                    ,leave   ,56,2020-06-29,2020-06-29T11:36:51,1353789,rks ,Rachel Swanson,crt,clk
45587,50,prose                    ,11,order                    ,leave   ,51,2020-06-30,2020-06-30T14:21:32,1353789,rks ,Rachel Swanson,crt,clk
46030,28,prose                    ,6,order                    ,leave   ,29,2020-07-07,2020-07-07T14:44:42,1353789,rks ,Rachel Swanson,crt,clk
45711,45,prose                    ,10,order                    ,leave   ,46,2020-07-17,2020-07-17T13:45:29,1353789,rks ,Rachel Swanson,crt,clk
44164,94,prose                    ,25,order                    ,leave   ,95,2020-07-21,2020-07-21T10:55:29,1353789,rks ,Rachel Swanson,crt,clk
44810,51,prose                    ,11,order                    ,leave   ,52,2020-07-27,2020-07-27T14:47:29,1353789,rks ,Rachel Swanson,crt,clk
41234,38,prose                    ,9,order                    ,leave   ,39,2020-07-27,2020-07-27T15:59:55,1353789,rks ,Rachel Swanson,crt,clk
45986,53,prose                    ,12,order                    ,leave   ,54,2020-07-28,2020-07-28T11:51:29,1353789,rks ,Rachel Swanson,crt,clk
43497,86,prose                    ,17,order                    ,leave   ,87,2020-07-29,2020-07-29T12:12:02,1353789,rks ,Rachel Swanson,crt,clk
45979,43,prose                    ,8,order                    ,leave   ,44,2020-07-30,2020-07-30T12:26:35,1353789,rks ,Rachel Swanson,crt,clk
44681,53,prose                    ,11,order                    ,leave   ,54,2020-07-30,2020-07-30T13:29:03,1353789,rks ,Rachel Swanson,crt,clk
44743,75,prose                    ,17,order                    ,leave   ,76,2020-07-31,2020-07-31T15:10:06,1353789,rks ,Rachel Swanson,crt,clk
46148,54,prose                    ,10,order                    ,leave   ,55,2020-08-03,2020-08-03T16:16:11,1353789,rks ,Rachel Swanson,crt,clk
45943,43,prose                    ,7,order                    ,leave   ,44,2020-08-18,2020-08-18T08:35:54,1353789,rks ,Rachel Swanson,crt,clk
42557,141,prose                    ,29,order                    ,leave   ,142,2021-08-04,2021-08-04T16:22:34,1489502,lam ,Laura Miller,crt,clk
47578,21,prose                    ,4,order                    ,leave   ,22,2021-08-06,2021-08-06T11:00:35,24419,jef ,Joanne Friedl,crt,clk
47390,42,prose                    ,10,order                    ,leave   ,43,2021-08-09,2021-08-09T13:05:33,1489502,lam ,Laura Miller,crt,clk
47308,43,prose                    ,9,order                    ,leave   ,44,2021-08-11,2021-08-11T09:36:58,1518391,kmd ,Kim Davis,crt,clk
42794,181,oth_ord                  ,37,order                    ,leave   ,182,2021-08-13,2021-08-13T14:25:46,1518391,kmd ,Kim Davis,crt,clk
47423,35,prose                    ,6,order                    ,leave   ,36,2021-08-17,2021-08-17T10:59:03,1489502,lam ,Laura Miller,crt,clk
42806,92,prose                    ,20,order                    ,leave   ,93,2021-08-30,2021-08-30T16:47:41,1489502,lam ,Laura Miller,crt,clk
47374,93,oth_ord                  ,21,order                    ,leave   ,94,2021-08-31,2021-08-31T09:21:42,1518391,kmd ,Kim Davis,crt,clk
43849,93,oth_ord                  ,19,order                    ,leave   ,94,2021-09-03,2021-09-03T15:43:10,1518391,kmd ,Kim Davis,crt,clk
45098,47,prose                    ,11,order                    ,leave   ,48,2021-09-08,2021-09-08T11:14:41,1489502,lam ,Laura Miller,crt,clk
43226,51,prose                    ,15,order                    ,leave   ,52,2021-09-10,2021-09-10T10:37:46,1489502,lam ,Laura Miller,crt,clk
43578,59,oth_ord                  ,20,order                    ,leave   ,60,2021-09-10,2021-09-10T15:29:17,1518391,kmd ,Kim Davis,crt,clk
43989,104,prose                    ,23,order                    ,leave   ,108,2021-09-10,2021-09-10T15:56:56,24419,jef ,Joanne Friedl,crt,clk
43341,48,oth_ord                  ,14,order                    ,leave   ,49,2021-09-13,2021-09-13T12:17:31,1518391,kmd ,Kim Davis,crt,clk
43536,38,prose                    ,12,order                    ,leave   ,39,2021-09-14,2021-09-14T10:09:26,1489502,lam ,Laura Miller,crt,clk
43962,52,oth_ord                  ,15,order                    ,leave   ,53,2021-09-14,2021-09-14T15:05:41,1518391,kmd ,Kim Davis,crt,clk
43114,126,oth_ord                  ,36,order                    ,leave   ,127,2021-09-16,2021-09-16T14:35:14,1518391,kmd ,Kim Davis,crt,clk
41458,66,oth_ord                  ,18,order                    ,leave   ,67,2021-09-16,2021-09-16T14:57:23,1518391,kmd ,Kim Davis,crt,clk
43727,87,oth_ord                  ,22,order                    ,leave   ,88,2021-09-16,2021-09-16T15:02:48,1518391,kmd ,Kim Davis,crt,clk
42607,34,oth_ord                  ,9,order                    ,leave   ,35,2021-09-16,2021-09-16T16:26:43,1489502,lam ,Laura Miller,crt,clk
42193,34,oth_ord                  ,9,order                    ,leave   ,35,2021-09-17,2021-09-17T11:18:14,1518391,kmd ,Kim Davis,crt,clk
44023,55,prose                    ,16,order                    ,leave   ,56,2021-09-20,2021-09-20T14:07:20,1489502,lam ,Laura Miller,crt,clk
47844,20,prose                    ,4,order                    ,leave   ,21,2021-09-22,2021-09-22T13:57:44,1489502,lam ,Laura Miller,crt,clk
44127,39,prose                    ,11,order                    ,leave   ,40,2021-09-23,2021-09-23T16:49:29,24419,jef ,Joanne Friedl,crt,clk
44063,90,prose                    ,20,order                    ,leave   ,91,2021-09-24,2021-09-24T16:21:45,24419,jef ,Joanne Friedl,crt,clk
44975,55,oth_ord                  ,14,order                    ,leave   ,56,2021-09-27,2021-09-27T14:22:44,1518391,kmd ,Kim Davis,crt,clk
44122,65,prose                    ,20,order                    ,leave   ,66,2021-09-28,2021-09-28T15:51:58,1489502,lam ,Laura Miller,crt,clk
44548,45,oth_ord                  ,11,order                    ,leave   ,46,2021-09-28,2021-09-28T16:31:11,1518391,kmd ,Kim Davis,crt,clk
44326,55,prose                    ,12,order                    ,leave   ,56,2021-09-29,2021-09-29T13:19:45,1489502,lam ,Laura Miller,crt,clk
47839,28,oth_ord                  ,7,order                    ,leave   ,29,2021-10-04,2021-10-04T10:08:01,1489502,lam ,Laura Miller,crt,clk
48094,34,oth_ord                  ,8,order                    ,leave   ,35,2021-10-04,2021-10-04T11:13:41,1489502,lam ,Laura Miller,crt,clk
48037,39,prose                    ,8,order                    ,leave   ,40,2021-10-05,2021-10-05T14:52:56,1489502,lam ,Laura Miller,crt,clk
47082,38,oth_ord                  ,10,order                    ,leave   ,39,2021-10-05,2021-10-05T14:55:50,1518391,kmd ,Kim Davis,crt,clk
44563,57,oth_ord                  ,14,order                    ,leave   ,58,2021-10-05,2021-10-05T16:03:21,1518391,kmd ,Kim Davis,crt,clk
45144,156,oth_ord                  ,41,order                    ,leave   ,157,2021-10-06,2021-10-06T08:35:59,1518391,kmd ,Kim Davis,crt,clk
44956,20,oth_ord                  ,3,order                    ,leave   ,21,2021-10-06,2021-10-06T13:14:50,1518391,kmd ,Kim Davis,crt,clk
47751,34,prose                    ,10,order                    ,leave   ,35,2021-10-06,2021-10-06T16:22:12,1489502,lam ,Laura Miller,crt,clk
45131,55,oth_ord                  ,15,order                    ,leave   ,56,2021-10-07,2021-10-07T16:18:09,1518391,kmd ,Kim Davis,crt,clk
42485,69,prose                    ,13,order                    ,leave   ,70,2021-10-12,2021-10-12T09:56:50,1489502,lam ,Laura Miller,crt,clk
48254,22,prose                    ,4,order                    ,leave   ,23,2021-10-12,2021-10-12T14:50:04,1489502,lam ,Laura Miller,crt,clk
44276,174,oth_ord                  ,34,order                    ,leave   ,175,2021-10-12,2021-10-12T15:29:05,1518391,kmd ,Kim Davis,crt,clk
48321,9,prose                    ,1,order                    ,leave   ,10,2021-10-19,2021-10-19T17:35:28,24419,jef ,Joanne Friedl,crt,clk
47799,28,prose                    ,5,order                    ,leave   ,29,2021-10-21,2021-10-21T14:31:06,1489502,lam ,Laura Miller,crt,clk
43893,66,prose                    ,16,order                    ,leave   ,67,2021-10-26,2021-10-26T15:48:05,1489502,lam ,Laura Miller,crt,clk
45458,92,oth_ord                  ,22,order                    ,leave   ,93,2021-11-03,2021-11-03T13:21:33,1518391,kmd ,Kim Davis,crt,clk
45488,59,oth_ord                  ,14,order                    ,leave   ,60,2021-11-03,2021-11-04T10:50:19,1518391,kmd ,Kim Davis,crt,clk
46410,43,oth_ord                  ,10,order                    ,leave   ,44,2021-11-04,2021-11-04T12:21:46,1518391,kmd ,Kim Davis,crt,clk
46313,48,oth_ord                  ,10,order                    ,leave   ,49,2021-11-05,2021-11-05T11:44:58,1518391,kmd ,Kim Davis,crt,clk
43596,69,prose                    ,21,order                    ,leave   ,70,2021-11-05,2021-11-05T13:14:00,1489502,lam ,Laura Miller,crt,clk
46599,46,prose                    ,11,order                    ,leave   ,47,2021-11-05,2021-11-05T15:02:27,1489502,lam ,Laura Miller,crt,clk
42552,18,prose                    ,4,order                    ,leave   ,19,2021-11-05,2021-11-05T16:25:53,1489502,lam ,Laura Miller,crt,clk
42968,83,oth_ord                  ,21,order                    ,leave   ,84,2021-11-10,2021-11-10T11:52:12,1518391,kmd ,Kim Davis,crt,clk
42971,154,oth_ord                  ,36,order                    ,leave   ,155,2021-11-10,2021-11-10T12:11:48,1518391,kmd ,Kim Davis,crt,clk
47956,53,oth_ord                  ,10,order                    ,leave   ,54,2021-11-10,2021-11-10T14:45:38,1518391,kmd ,Kim Davis,crt,clk
48171,76,oth_ord                  ,18,order                    ,leave   ,77,2021-11-12,2021-11-12T12:08:04,1518391,kmd ,Kim Davis,crt,clk
47293,31,oth_ord                  ,6,order                    ,leave   ,32,2021-11-15,2021-11-15T11:50:45,1518391,kmd ,Kim Davis,crt,clk
47965,52,prose                    ,16,order                    ,leave   ,53,2021-11-15,2021-11-15T11:54:07,1489502,lam ,Laura Miller,crt,clk
42915,38,oth_ord                  ,10,order                    ,leave   ,39,2021-11-17,2021-11-17T14:14:25,1518391,kmd ,Kim Davis,crt,clk
45676,51,oth_ord                  ,14,order                    ,leave   ,52,2021-11-17,2021-11-17T14:23:22,1518391,kmd ,Kim Davis,crt,clk
45800,58,prose                    ,15,order                    ,leave   ,59,2021-11-17,2021-11-17T15:06:48,1489502,lam ,Laura Miller,crt,clk
47127,33,oth_ord                  ,8,order                    ,leave   ,34,2021-11-17,2021-11-17T15:43:30,1518391,kmd ,Kim Davis,crt,clk
47420,33,oth_ord                  ,8,order                    ,leave   ,34,2021-11-18,2021-11-18T14:26:47,1518391,kmd ,Kim Davis,crt,clk
47684,29,oth_ord                  ,4,order                    ,leave   ,30,2021-11-18,2021-11-18T14:36:57,1518391,kmd ,Kim Davis,crt,clk
46458,45,oth_ord                  ,12,order                    ,leave   ,46,2021-11-18,2021-11-18T14:51:13,1518391,kmd ,Kim Davis,crt,clk
47896,41,oth_ord                  ,11,order                    ,leave   ,42,2021-11-18,2021-11-18T14:56:04,1518391,kmd ,Kim Davis,crt,clk
47245,41,oth_ord                  ,9,order                    ,leave   ,42,2021-11-18,2021-11-18T15:03:17,1518391,kmd ,Kim Davis,crt,clk
47333,35,oth_ord                  ,7,order                    ,leave   ,36,2021-11-18,2021-11-18T15:09:49,1518391,kmd ,Kim Davis,crt,clk
47950,44,oth_ord                  ,12,order                    ,leave   ,45,2021-11-19,2021-11-19T08:27:19,1518391,kmd ,Kim Davis,crt,clk
48073,42,oth_ord                  ,10,order                    ,leave   ,43,2021-11-19,2021-11-19T08:29:52,1518391,kmd ,Kim Davis,crt,clk
45727,50,oth_ord                  ,11,order                    ,leave   ,51,2021-11-22,2021-11-22T14:19:26,1518391,kmd ,Kim Davis,crt,clk
43230,36,oth_ord                  ,8,order                    ,leave   ,37,2021-11-23,2021-11-23T09:12:33,1518391,kmd ,Kim Davis,crt,clk
42870,48,oth_ord                  ,10,order                    ,leave   ,49,2021-11-23,2021-11-23T09:54:12,1518391,kmd ,Kim Davis,crt,clk
47387,21,oth_ord                  ,4,order                    ,leave   ,22,2021-11-23,2021-11-23T12:04:57,1518391,kmd ,Kim Davis,crt,clk
43126,25,oth_ord                  ,4,order                    ,leave   ,26,2021-11-24,2021-11-24T12:38:24,1518391,kmd ,Kim Davis,crt,clk
41765,73,oth_ord                  ,14,order                    ,leave   ,74,2021-11-30,2021-11-30T15:49:20,1518391,kmd ,Kim Davis,crt,clk
47129,30,oth_ord                  ,5,order                    ,leave   ,31,2021-12-02,2021-12-02T14:51:00,1518391,kmd ,Kim Davis,crt,clk
43049,82,prose                    ,22,order                    ,leave   ,83,2021-12-02,2021-12-02T15:55:30,1489502,lam ,Laura Miller,crt,clk
47683,36,oth_ord                  ,10,order                    ,leave   ,37,2021-12-03,2021-12-03T12:05:22,1518391,kmd ,Kim Davis,crt,clk
43183,46,oth_ord                  ,10,order                    ,leave   ,47,2021-12-03,2021-12-03T14:27:36,1518391,kmd ,Kim Davis,crt,clk
44097,33,oth_ord                  ,8,order                    ,leave   ,34,2021-12-03,2021-12-03T14:40:16,1518391,kmd ,Kim Davis,crt,clk
47341,196,oth_ord                  ,53,order                    ,leave   ,197,2021-12-03,2021-12-03T18:07:11,1518391,kmd ,Kim Davis,crt,clk
