Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
46377,3:20-cv-00746-wmc                       ,wmc ,2020-08-11,,2020-11-06,720,29:1132   ,,,n,2020-08-11,Labor
46378,3:20-cv-00747-wmc                       ,wmc ,2020-08-11,,2022-07-18,446,42:12101  ,,,n,2020-08-11,Civil Rights
46382,3:20-cv-00749-jdp                       ,jdp ,2020-08-11,,2021-05-14,350,28:1332au ,2,5,n,2020-08-11,Torts/Personal Injury
46383,3:20-cv-00750-jdp                       ,jdp ,2020-08-12,,2020-11-09,152,42:0292   ,,,n,2020-08-12,Contract
46385,3:20-cv-00752-bbc                       ,bbc ,2020-08-12,,2021-11-17,865,42:0402   ,,,n,2020-08-12,Social Security
46386,3:20-cv-00753-wmc                       ,wmc ,2020-08-12,,2022-09-13,865,42:0402   ,,,n,2020-08-12,Social Security
46387,3:20-cv-00727-jdp                       ,jdp ,2020-08-12,,2020-11-25,480,15:1692   ,,,n,2020-08-12,Other Statutes
46388,3:20-cv-00754-jdp                       ,jdp ,2020-08-12,,2022-03-16,190,28:1332fd ,1,2,n,2020-08-12,Contract
46392,3:20-cv-00757-wmc                       ,wmc ,2020-08-12,,2021-02-09,480,15:1692   ,,,n,2020-08-12,Other Statutes
46389,3:20-cv-00755-jdp                       ,jdp ,2020-08-12,,2020-08-21,380,28:1441nr ,1,2,n,2020-08-12,Personal Property
46390,3:20-cv-00756-jdp                       ,jdp ,2020-08-12,,2020-08-21,840,28:2201dj ,,,n,2020-08-12,Property Rights
46395,3:20-cv-00758-wmc                       ,wmc ,2020-08-12,,2021-11-19,440,42:1983cv ,,,n,2020-08-12,Civil Rights
46396,3:20-cv-00759-wmc                       ,wmc ,2020-08-12,,2021-08-13,190,28:1332jd ,4,5,n,2020-08-12,Contract
46398,3:20-cv-00760-slc                       ,slc ,2020-08-13,,2020-09-29,480,15:1692   ,,,n,2020-08-13,Other Statutes
46399,3:20-cv-00761-slc                       ,slc ,2020-08-13,,2020-11-20,440,28:1983   ,,,n,2020-08-13,Civil Rights
46400,3:20-cv-00762-jdp                       ,jdp ,2020-08-13,2021-02-23,2022-08-30,550,42:1983pr ,,,y,2021-02-23,Prisoner Petitions
46400,3:20-cv-00762-jdp                       ,jdp ,2020-08-13,2021-02-23,2022-08-30,550,42:1983pr ,,,y,2021-02-23,Prisoner Petitions
46403,3:20-cv-00763-slc                       ,slc ,2020-08-13,,2022-05-05,350,28:1332au ,2,1,n,2020-08-13,Torts/Personal Injury
46410,3:20-cv-00764-wmc                       ,wmc ,2020-08-18,,2021-11-04,550,42:1983pr ,,,y,2020-08-18,Prisoner Petitions
46411,3:20-cv-00765-slc                       ,slc ,2020-08-18,,2021-08-17,864,42:0405id ,,,n,2020-08-18,Social Security
46414,3:20-cv-00766-jdp                       ,jdp ,2020-08-19,,2021-04-21,365,28:1332pl ,2,5,n,2020-08-19,Torts/Personal Injury
46415,3:20-cv-00767-jdp                       ,jdp ,2020-08-19,,2021-03-12,375,31:3729   ,,,n,2020-08-19,Personal Property
46438,3:20-cv-00768-jdp                       ,jdp ,2020-08-20,2016-05-04,2023-01-13,441,42:1983cv ,,,n,2020-08-20,Civil Rights
46439,3:20-cv-00769-jdp                       ,jdp ,2020-08-20,,2020-10-16,480,15:1692   ,,,n,2020-08-20,Other Statutes
46440,3:20-cv-00770-bbc                       ,bbc ,2020-08-20,,2021-05-21,864,42:0405id ,,,n,2020-08-20,Social Security
46441,3:20-cv-00771-wmc                       ,wmc ,2020-08-20,,,446,42:12101  ,,,n,2020-08-20,Civil Rights
46442,3:20-cv-00772-wmc                       ,wmc ,2020-08-21,,2021-07-30,791,29:1132   ,,,n,2020-08-21,Labor
46443,3:20-cv-00773-jdp                       ,jdp ,2020-08-21,,2021-06-21,864,42:0405id ,,,n,2020-08-21,Social Security
46444,3:20-cv-00774-wmc                       ,wmc ,2020-08-21,,2022-02-04,440,42:1983cv ,,,n,2020-08-21,Civil Rights
46445,3:20-cv-00775-jdp                       ,jdp ,2020-08-21,,2021-05-27,440,42:1983cv ,,,y,2020-08-21,Civil Rights
46446,3:20-cv-00776-wmc                       ,wmc ,2020-08-21,,2021-01-26,446,42:12101  ,,,n,2020-08-21,Civil Rights
46447,3:20-cv-00777-wmc                       ,wmc ,2020-08-21,,2021-02-22,446,42:12101  ,,,n,2020-08-21,Civil Rights
46455,3:20-cv-00783-wmc                       ,wmc ,2020-08-21,,,510,28:2255   ,,,y,2020-08-21,Habeas Corpus
46448,3:20-cv-00778-wmc                       ,wmc ,2020-08-23,,,446,42:12101  ,,,n,2020-08-23,Civil Rights
46449,3:20-cv-00779-jdp                       ,jdp ,2020-08-24,,2020-10-13,190,28:1332oc ,1,2,n,2020-08-24,Contract
46450,3:20-cv-00780-jdp                       ,jdp ,2020-08-24,,2021-01-11,440,42:1983cv ,,,y,2020-08-24,Civil Rights
46452,3:20-cv-00781-wmc                       ,wmc ,2020-08-24,,2021-04-27,865,42:0405id ,,,n,2020-08-24,Social Security
46453,3:20-cv-00782-jdp                       ,jdp ,2020-08-25,,2021-07-15,864,42:0405id ,,,n,2020-08-25,Social Security
46458,3:20-cv-00784-wmc                       ,wmc ,2020-08-26,,2023-02-03,550,42:1983pr ,,,y,2020-08-26,Prisoner Petitions
46459,3:20-cv-00785-wmc                       ,wmc ,2020-08-26,,2020-09-10,550,42:1983pr ,,,y,2020-08-26,Prisoner Petitions
46460,3:20-cv-00786-wmc                       ,wmc ,2020-08-26,,2020-09-10,550,42:1983pr ,,,y,2020-08-26,Prisoner Petitions
46461,3:20-cv-00787-bbc                       ,bbc ,2020-08-27,,2021-05-19,865,42:0427   ,,,n,2020-08-27,Social Security
46462,3:20-cv-00788-jdp                       ,jdp ,2020-08-27,,2021-07-22,864,42:0405id ,,,n,2020-08-27,Social Security
46463,3:20-cv-00789-jdp                       ,jdp ,2020-08-27,,2020-10-15,550,42:1983pr ,,,y,2020-08-27,Prisoner Petitions
46464,3:20-cv-00790-wmc                       ,wmc ,2020-08-27,,,550,42:1983pr ,,,y,2020-08-27,Prisoner Petitions
46465,3:20-cv-00791-wmc                       ,wmc ,2020-08-27,,,446,42:12101  ,,,n,2020-08-27,Civil Rights
46468,3:20-cv-00792-jdp                       ,jdp ,2020-08-27,,2022-06-07,625,21:0881   ,,,y,2020-08-27,Forfeiture/Penalty 
46469,3:20-cv-00793-jdp                       ,jdp ,2020-08-27,,,625,21:0881   ,,,y,2020-08-27,Forfeiture/Penalty 
46470,3:20-cv-00794-wmc                       ,wmc ,2020-08-27,,2020-10-07,480,15:1692   ,,,n,2020-08-27,Other Statutes
46472,3:20-cv-00795-jdp                       ,jdp ,2020-08-28,,2020-09-28,550,42:1983pr ,,,y,2020-08-28,Prisoner Petitions
46473,3:20-cv-00796-wmc                       ,wmc ,2020-08-28,,2021-10-15,820,17:0101   ,,,n,2020-08-28,Property Rights
46477,3:20-cv-00797-jdp                       ,jdp ,2020-08-28,,2020-11-09,840,15:1114   ,,,n,2020-08-28,Property Rights
46478,3:20-cv-00798-jdp                       ,jdp ,2020-08-28,,2022-01-31,330,45:0051   ,,,n,2020-08-28,Torts/Personal Injury
46479,3:20-cv-00799-wmc                       ,wmc ,2020-08-30,,,446,42:12101  ,,,n,2020-08-30,Civil Rights
46480,3:20-cv-00800-wmc                       ,wmc ,2020-08-30,,2021-02-04,446,42:12101  ,,,n,2020-08-30,Civil Rights
46481,3:20-cv-00801-wmc                       ,wmc ,2020-08-30,,2020-12-22,446,42:12101  ,,,n,2020-08-30,Civil Rights
46484,3:20-cv-00804-jdp                       ,jdp ,2020-08-31,,2021-03-15,710,29:0201fl ,,,n,2020-08-31,Labor
46503,3:20-cv-00812-jdp                       ,jdp ,2020-08-31,,2021-01-06,510,28:2255   ,,,y,2020-08-31,Habeas Corpus
46482,3:20-cv-00803-bbc                       ,bbc ,2020-08-31,,2021-03-29,440,28:1346tc ,,,n,2020-08-31,Civil Rights
46485,3:20-cv-00802-wmc                       ,wmc ,2020-08-31,,2020-10-27,550,42:1983pr ,,,y,2020-08-31,Prisoner Petitions
46486,3:20-cv-00805-bbc                       ,bbc ,2020-09-01,,2021-07-07,422,28:1334   ,,,y,2020-09-01,Bankruptcy
46487,3:20-cv-00806-bbc                       ,bbc ,2020-09-01,,2021-07-07,422,28:1334   ,,,y,2020-09-01,Bankruptcy
46488,3:20-cv-00807-jdp                       ,jdp ,2020-09-01,,2021-07-22,446,42:12101  ,,,n,2020-09-01,Civil Rights
46489,3:20-cv-00808-wmc                       ,wmc ,2020-09-01,,2020-09-10,550,42:1983pr ,,,y,2020-09-01,Prisoner Petitions
46490,3:20-cv-00809-wmc                       ,wmc ,2020-09-02,,2021-09-09,864,42:0405id ,,,n,2020-09-02,Social Security
46491,3:20-cv-00810-wmc                       ,wmc ,2020-09-02,,2020-11-30,367,28:1332pl ,1,5,n,2020-09-02,Torts/Personal Injury
46502,3:20-cv-00811-jdp                       ,jdp ,2020-09-03,,2021-03-22,550,42:1983pr ,,,y,2020-09-03,Prisoner Petitions
46504,3:20-cv-00813-wmc                       ,wmc ,2020-09-04,,2020-11-18,480,15:1692   ,,,n,2020-09-04,Other Statutes
46508,3:20-cv-00814-wmc                       ,wmc ,2020-09-04,,,362,28:1332mm ,2,2,n,2020-09-04,Torts/Personal Injury
46509,3:20-cv-00815-wmc                       ,wmc ,2020-09-04,,2021-03-24,110,28:1332in ,1,5,n,2020-09-04,﻿Contract
46510,3:20-cv-00816-wmc                       ,wmc ,2020-09-04,2022-10-17,2022-10-17,550,42:1983pr ,,,y,2022-10-17,Prisoner Petitions
46510,3:20-cv-00816-wmc                       ,wmc ,2020-09-04,2022-10-17,2022-10-17,550,42:1983pr ,,,y,2022-10-17,Prisoner Petitions
46511,3:20-cv-00817-jdp                       ,jdp ,2020-09-04,,2020-12-18,530,28:2254   ,,,y,2020-09-04,Habeas Corpus
46512,3:20-cv-00818-jdp                       ,jdp ,2020-09-04,,2020-10-29,440,28:1441pr ,,,y,2020-09-04,Civil Rights
46513,3:20-cv-00819-wmc                       ,wmc ,2020-09-07,,,446,42:12101  ,,,n,2020-09-07,Civil Rights
46514,3:20-cv-00820-wmc                       ,wmc ,2020-09-07,,,446,42:12101  ,,,n,2020-09-07,Civil Rights
46515,3:20-cv-00821-bbc                       ,bbc ,2020-09-08,,2022-02-03,448,42:1983cv ,,,n,2020-09-08,Civil Rights
46518,3:20-cv-00822-jdp                       ,jdp ,2020-09-08,,2021-04-02,890,28:1332fr ,,,y,2020-09-08,Other Statutes
46521,3:20-cv-00823-wmc                       ,wmc ,2020-09-08,,2021-01-13,480,15:1692   ,,,n,2020-09-08,Other Statutes
46522,3:20-cv-00824-wmc                       ,wmc ,2020-09-09,,2021-11-23,350,28:1332tm ,2,1,n,2020-09-09,Torts/Personal Injury
46523,3:20-cv-00825-jdp                       ,jdp ,2020-09-09,,2021-09-07,550,42:1983pr ,,,y,2020-09-09,Prisoner Petitions
46524,3:20-cv-00826-wmc                       ,wmc ,2020-09-09,,2023-04-04,550,42:1983pr ,,,y,2020-09-09,Prisoner Petitions
46525,3:20-cv-00827-wmc                       ,wmc ,2020-09-09,,2020-10-04,890,15:1693   ,,,n,2020-09-09,Other Statutes
46526,3:20-cv-00828-bbc                       ,bbc ,2020-09-09,,2020-10-27,550,42:1983pr ,,,y,2020-09-09,Prisoner Petitions
46527,3:20-cv-00829-jdp                       ,jdp ,2020-09-09,,2020-10-23,480,15:1692   ,,,n,2020-09-09,Other Statutes
46528,3:20-cv-00830-wmc                       ,wmc ,2020-09-09,,2021-09-29,110,28:1331in ,,,n,2020-09-09,﻿Contract
46529,3:20-cv-00832-wmc                       ,wmc ,2020-09-09,,2020-11-24,480,15:1681   ,,,n,2020-09-09,Other Statutes
46530,3:20-cv-00831-wmc                       ,wmc ,2020-09-09,,2020-11-25,440,42:1983cv ,,,y,2020-09-09,Civil Rights
46531,3:20-cv-00833-jdp                       ,jdp ,2020-09-09,,2020-10-13,480,15:1681   ,,,n,2020-09-09,Other Statutes
46540,3:20-cv-00834-wmc                       ,wmc ,2020-09-10,,2022-07-11,864,42:0405id ,,,n,2020-09-10,Social Security
46553,3:20-cv-00835-jdp                       ,jdp ,2020-09-10,,2020-10-23,480,15:1692   ,,,n,2020-09-10,Other Statutes
46556,3:20-cv-00836-jdp                       ,jdp ,2020-09-10,,2022-01-24,550,42:1983pr ,,,y,2020-09-10,Prisoner Petitions
46561,3:20-cv-00837-wmc                       ,wmc ,2020-09-10,,2020-12-30,480,15:1681   ,,,n,2020-09-10,Other Statutes
46562,3:20-cv-00838-jdp                       ,jdp ,2020-09-11,,2021-08-19,864,42:0405id ,,,n,2020-09-11,Social Security
46564,3:20-cv-00840-jdp                       ,jdp ,2020-09-11,,2020-12-17,791,29:1145   ,,,n,2020-09-11,Labor
46565,3:20-cv-00841-jdp                       ,jdp ,2020-09-11,,2020-10-28,791,28:1331   ,,,n,2020-09-11,Labor
46566,3:20-cv-00842-jdp                       ,jdp ,2020-09-11,,2020-12-18,440,42:1983cv ,,,y,2020-09-11,Civil Rights
46567,3:20-cv-00843-jdp                       ,jdp ,2020-09-11,,2022-04-01,350,28:1441au ,1,2,n,2020-09-11,Torts/Personal Injury
46568,3:20-cv-00844-jdp                       ,jdp ,2020-09-13,,2021-10-07,385,28:1332pl ,5,5,n,2020-09-13,Personal Property
46569,3:20-cv-00845-jdp                       ,jdp ,2020-09-14,,2021-11-05,440,42:1983cv ,,,n,2020-09-14,Civil Rights
46570,3:20-cv-00846-jdp                       ,jdp ,2020-09-14,,2022-03-18,440,42:1983cv ,,,n,2020-09-14,Civil Rights
46573,3:20-cv-00847-jdp                       ,jdp ,2020-09-14,,2022-01-13,446,42:12101  ,,,n,2020-09-14,Civil Rights
46574,3:20-cv-00848-jdp                       ,jdp ,2020-09-14,,,550,42:1983pr ,,,y,2020-09-14,Prisoner Petitions
46575,3:20-cv-00849-wmc                       ,wmc ,2020-09-14,,2021-06-28,864,42:0405id ,,,n,2020-09-14,Social Security
46576,3:20-cv-00850-jdp                       ,jdp ,2020-09-14,,2020-10-07,560,42:1983cv ,,,y,2020-09-14,Prisoner Petitions
46577,3:20-cv-00851-bbc                       ,bbc ,2020-09-14,,2021-07-27,863,42:0405id ,,,n,2020-09-14,Social Security
46578,3:20-cv-00852-jdp                       ,jdp ,2020-09-14,,2022-01-24,550,42:1983pr ,,,y,2020-09-14,Prisoner Petitions
46579,3:20-cv-00853-jdp                       ,jdp ,2020-09-14,,2021-06-21,530,28:2241   ,,,y,2020-09-14,Habeas Corpus
46580,3:20-cv-00854-jdp                       ,jdp ,2020-09-15,,2022-04-08,550,42:1983pr ,,,y,2020-09-15,Prisoner Petitions
46581,3:20-cv-00855-jdp                       ,jdp ,2020-09-15,,2022-02-15,190,28:1332bc ,2,5,n,2020-09-15,Contract
46582,3:20-cv-00856-wmc                       ,wmc ,2020-09-15,,2022-07-20,448,20:1681   ,,,n,2020-09-15,Civil Rights
46583,3:20-cv-00857-jdp                       ,jdp ,2020-09-15,,2020-10-23,480,15:1692   ,,,n,2020-09-15,Other Statutes
46584,3:20-cv-00858-wmc                       ,wmc ,2020-09-16,,2020-12-01,625,21:0881   ,,,n,2020-09-16,Forfeiture/Penalty 
46585,3:20-cv-00859-slc                       ,slc ,2020-09-16,,2021-10-21,864,42:0405id ,,,n,2020-09-16,Social Security
46591,3:20-cv-00860-jdp                       ,jdp ,2020-09-17,,2022-05-23,550,42:1983pr ,,,n,2020-09-17,Prisoner Petitions
46593,3:20-cv-00861-jdp                       ,jdp ,2020-09-17,2020-12-09,2022-05-13,550,42:1983pr ,,,y,2020-12-09,Prisoner Petitions
46593,3:20-cv-00861-jdp                       ,jdp ,2020-09-17,2020-12-09,2022-05-13,550,42:1983pr ,,,y,2020-12-09,Prisoner Petitions
46594,3:20-cv-00862-slc                       ,slc ,2020-09-17,,2021-01-22,480,15:1692   ,,,n,2020-09-17,Other Statutes
46595,3:20-cv-00863-slc                       ,slc ,2020-09-17,,2020-11-18,480,15:1692   ,,,n,2020-09-17,Other Statutes
46596,3:20-cv-00864-jdp                       ,jdp ,2020-09-17,,2020-10-13,791,29:1002   ,,,n,2020-09-17,Labor
46597,3:20-cv-00865-jdp                       ,jdp ,2020-09-17,,2020-12-09,485,47:227    ,,,n,2020-09-17,
46598,3:20-cv-00866-wmc                       ,wmc ,2020-09-18,,2022-01-18,864,42:0405id ,,,n,2020-09-18,Social Security
46599,3:20-cv-00867-wmc                       ,wmc ,2020-09-18,,2022-11-09,550,42:1983pr ,,,y,2020-09-18,Prisoner Petitions
46604,3:20-cv-00868-jdp                       ,jdp ,2020-09-21,,2020-10-26,530,28:2254   ,,,y,2020-09-21,Habeas Corpus
46605,3:20-cv-00869-jdp                       ,jdp ,2020-09-21,,2020-12-21,485,47:227    ,,,n,2020-09-21,
46606,3:20-cv-00870-jdp                       ,jdp ,2020-09-21,,2020-10-27,550,42:1983pr ,,,y,2020-09-21,Prisoner Petitions
46607,3:20-cv-00871-wmc                       ,wmc ,2020-09-21,,2021-12-13,864,42:0405id ,,,n,2020-09-21,Social Security
46608,3:20-cv-00872-jdp                       ,jdp ,2020-09-21,,2020-12-03,440,28:1983   ,,,y,2020-09-21,Civil Rights
46609,3:20-cv-00873-bbc                       ,bbc ,2020-09-21,,2020-11-09,530,28:2254   ,,,y,2020-09-21,Habeas Corpus
46610,3:20-cv-00874-bbc                       ,bbc ,2020-09-21,,2021-04-08,550,42:1983pr ,,,y,2020-09-21,Prisoner Petitions
46611,3:20-cv-00875-wmc                       ,wmc ,2020-09-21,,2021-08-04,110,28:2201in ,5,4,n,2020-09-21,﻿Contract
46612,3:20-cv-00876-jdp                       ,jdp ,2020-09-21,,2022-08-10,863,42:0405id ,,,n,2020-09-21,Social Security
46613,3:20-cv-00877-wmc                       ,wmc ,2020-09-22,,2021-06-07,840,15:1051   ,,,n,2020-09-22,Property Rights
46614,3:20-cv-00878-wmc                       ,wmc ,2020-09-22,,2021-08-27,864,42:0405id ,,,n,2020-09-22,Social Security
46615,3:20-cv-00879-jdp                       ,jdp ,2020-09-22,,2020-10-27,550,42:1983pr ,,,y,2020-09-22,Prisoner Petitions
46617,3:20-cv-00880-wmc                       ,wmc ,2020-09-22,,2021-06-16,480,15:1681   ,,,n,2020-09-22,Other Statutes
46619,3:20-cv-00881-jdp                       ,jdp ,2020-09-23,,2021-07-15,864,42:0405id ,,,n,2020-09-23,Social Security
46620,3:20-cv-00882-jdp                       ,jdp ,2020-09-23,,2020-10-19,440,28:1983   ,,,y,2020-09-23,Civil Rights
46621,3:20-cv-00883-jdp                       ,jdp ,2020-09-23,,2021-05-26,220,28:1345fc ,,,n,2020-09-23,Real Property
46624,3:20-cv-00884-jdp                       ,jdp ,2020-09-23,,2022-02-01,550,42:1983pr ,,,y,2020-09-23,Prisoner Petitions
46625,3:20-cv-00886-wmc                       ,wmc ,2020-09-23,,2022-04-28,442,42:2000e  ,,,y,2020-09-23,Civil Rights
46626,3:20-cv-00885-bbc                       ,bbc ,2020-09-23,,2020-10-13,440,42:1983cv ,,,y,2020-09-23,Civil Rights
46627,3:20-cv-00887-jdp                       ,jdp ,2020-09-23,,2021-06-21,863,42:0405id ,,,n,2020-09-23,Social Security
46648,3:20-cv-00902-jdp                       ,jdp ,2020-09-23,,2022-04-05,510,28:2255   ,,,y,2020-09-23,Habeas Corpus
46628,3:20-cv-00888-wmc                       ,wmc ,2020-09-24,,2021-01-04,446,42:12101  ,,,n,2020-09-24,Civil Rights
46633,3:20-cv-00889-wmc                       ,wmc ,2020-09-24,,2021-05-27,480,15:1692   ,,,n,2020-09-24,Other Statutes
46634,3:20-cv-00890-jdp                       ,jdp ,2020-09-24,,2021-03-19,550,42:1983pr ,,,y,2020-09-24,Prisoner Petitions
46635,3:20-cv-00891-jdp                       ,jdp ,2020-09-25,,2021-02-22,480,15:1692   ,,,n,2020-09-25,Other Statutes
46636,3:20-cv-00893-jdp                       ,jdp ,2020-09-25,,2020-12-17,480,15:1692   ,,,n,2020-09-25,Other Statutes
46637,3:20-cv-00892-bbc                       ,bbc ,2020-09-25,,2020-11-23,320,28:1332lb ,1,2,y,2020-09-25,Torts/Personal Injury
46638,3:20-cv-00894-bbc                       ,bbc ,2020-09-25,,2022-02-04,550,42:1983pr ,,,n,2020-09-25,Prisoner Petitions
46642,3:20-cv-00896-wmc                       ,wmc ,2020-09-28,,2021-08-06,442,42:2000e  ,2,1,y,2020-09-28,Civil Rights
46641,3:20-cv-00895-wmc                       ,wmc ,2020-09-28,,2021-03-30,365,28:1332pl ,2,5,n,2020-09-28,Torts/Personal Injury
46643,3:20-cv-00897-jdp                       ,jdp ,2020-09-28,,2021-11-02,550,42:1983pr ,,,y,2020-09-28,Prisoner Petitions
46644,3:20-cv-00898-wmc                       ,wmc ,2020-09-28,,2023-05-02,550,42:1983pr ,,,y,2020-09-28,Prisoner Petitions
46645,3:20-cv-00899-jdp                       ,jdp ,2020-09-29,,2021-01-13,791,29:1132   ,,,n,2020-09-29,Labor
46646,3:20-cv-00900-jdp                       ,jdp ,2020-09-29,,2021-02-22,830,35:0271   ,,,n,2020-09-29,Property Rights
46647,3:20-cv-00901-bbc                       ,bbc ,2020-09-29,,2021-01-05,550,42:1983pr ,,,y,2020-09-29,Prisoner Petitions
46649,3:20-cv-00903-jdp                       ,jdp ,2020-09-29,,2021-12-23,350,28:1332wd ,2,5,n,2020-09-29,Torts/Personal Injury
46652,3:20-cv-00904-bbc                       ,bbc ,2020-09-29,,2022-01-20,863,42:0405wc ,,,n,2020-09-29,Social Security
46653,3:20-cv-00905-wmc                       ,wmc ,2020-09-30,,2020-10-27,864,42:0405id ,,,n,2020-09-30,Social Security
46654,3:20-cv-00906-bbc                       ,bbc ,2020-09-30,,2021-10-12,440,42:1983cv ,,,y,2020-09-30,Civil Rights
46655,3:20-cv-00907-wmc                       ,wmc ,2020-09-30,,2021-01-15,480,15:1692   ,,,n,2020-09-30,Other Statutes
46657,3:20-cv-00909-wmc                       ,wmc ,2020-09-30,,2021-06-17,360,28:1391   ,,,n,2020-09-30,Torts/Personal Injury
46658,3:20-cv-00908-wmc                       ,wmc ,2020-09-30,,2020-11-03,550,42:1983pr ,,,y,2020-09-30,Prisoner Petitions
46659,3:20-cv-00910-slc                       ,slc ,2020-09-30,,2020-11-04,480,15:1692   ,,,n,2020-09-30,Other Statutes
46662,3:20-cv-00911-wmc                       ,wmc ,2020-09-30,,2021-04-20,190,28:2201dj ,1,2,n,2020-09-30,Contract
46666,3:20-cv-00912-jdp                       ,jdp ,2020-10-01,,2021-03-10,710,29:0201fl ,,,n,2020-10-01,Labor
46667,3:20-cv-00913-wmc                       ,wmc ,2020-10-01,,,550,42:1983pr ,,,y,2020-10-01,Prisoner Petitions
46668,3:20-cv-00914-jdp                       ,jdp ,2020-10-01,,2022-08-30,550,42:1983pr ,,,y,2020-10-01,Prisoner Petitions
46669,3:20-cv-00915-jdp                       ,jdp ,2020-10-02,,2020-12-08,480,15:1692   ,,,n,2020-10-02,Other Statutes
46670,3:20-cv-00916-wmc                       ,wmc ,2020-10-02,,2020-11-05,350,28:2671   ,,,n,2020-10-02,Torts/Personal Injury
46671,3:20-cv-00917-wmc                       ,wmc ,2020-10-02,,2022-11-23,550,42:1983pr ,,,y,2020-10-02,Prisoner Petitions
46672,3:20-cv-00918-wmc                       ,wmc ,2020-10-02,,,550,42:1983pr ,,,y,2020-10-02,Prisoner Petitions
46673,3:20-cv-00919-jdp                       ,jdp ,2020-10-02,,2022-03-31,864,42:0405wc ,,,n,2020-10-02,Social Security
46674,3:20-cv-00920-jdp                       ,jdp ,2020-10-02,,2021-10-06,864,42:0405id ,,,n,2020-10-02,Social Security
46676,3:20-cv-00922-wmc                       ,wmc ,2020-10-02,,2022-09-08,440,42:1983cv ,,,y,2020-10-02,Civil Rights
46677,3:20-cv-00923-wmc                       ,wmc ,2020-10-02,,2022-09-08,440,42:1983cv ,,,y,2020-10-02,Civil Rights
46678,3:20-cv-00924-wmc                       ,wmc ,2020-10-02,,2022-09-08,440,42:1983cv ,,,y,2020-10-02,Civil Rights
46679,3:20-cv-00925-wmc                       ,wmc ,2020-10-02,,2022-09-08,440,42:1983cv ,,,y,2020-10-02,Civil Rights
46675,3:20-cv-00921-jdp                       ,jdp ,2020-10-05,,2021-06-17,480,15:1692   ,,,n,2020-10-05,Other Statutes
46682,3:20-cv-00926-jdp                       ,jdp ,2020-10-05,,2021-06-01,550,42:1983pr ,,,y,2020-10-05,Prisoner Petitions
46684,3:20-cv-00927-bbc                       ,bbc ,2020-10-05,,2022-02-17,560,42:1983cv ,,,y,2020-10-05,Prisoner Petitions
46685,3:20-cv-00928-jdp                       ,jdp ,2020-10-05,,2022-04-14,440,42:1983cv ,,,n,2020-10-05,Civil Rights
46687,3:20-cv-00930-jdp                       ,jdp ,2020-10-06,,2021-09-15,110,28:1332bc ,1,5,n,2020-10-06,﻿Contract
46690,3:20-cv-00931-jdp                       ,jdp ,2020-10-06,,2021-06-16,350,28:1332tm ,1,2,n,2020-10-06,Torts/Personal Injury
46691,3:20-cv-00932-jdp                       ,jdp ,2020-10-06,,2022-03-01,410,15:0013   ,,,n,2020-10-06,Other Statutes
46692,3:20-cv-00933-wmc                       ,wmc ,2020-10-07,,2021-02-24,791,29:1132   ,,,n,2020-10-07,Labor
46697,3:20-cv-00934-bbc                       ,bbc ,2020-10-07,,2021-01-27,445,42:12101  ,,,n,2020-10-07,Civil Rights
46699,3:20-cv-00929-wmc                       ,wmc ,2020-10-08,,2020-11-10,422,28:1334   ,,,n,2020-10-08,Bankruptcy
46700,3:20-cv-00935-wmc                       ,wmc ,2020-10-08,,2020-12-18,950,28:2201   ,,,y,2020-10-08,Other Statutes
46703,3:20-cv-00936-jdp                       ,jdp ,2020-10-08,,2020-12-14,820,17:0101   ,,,n,2020-10-08,Property Rights
46704,3:20-cv-00937-bbc                       ,bbc ,2020-10-08,,2021-07-09,863,42:0405wc ,,,n,2020-10-08,Social Security
46705,3:20-cv-00938-jdp                       ,jdp ,2020-10-09,,2021-01-04,550,28:1983   ,,,y,2020-10-09,Prisoner Petitions
46706,3:20-cv-00939-jdp                       ,jdp ,2020-10-09,,2021-06-30,530,28:2241   ,,,y,2020-10-09,Habeas Corpus
46707,3:20-cv-00940-jdp                       ,jdp ,2020-10-09,,2020-11-04,840,15:1114   ,,,n,2020-10-09,Property Rights
46708,3:20-cv-00941-wmc                       ,wmc ,2020-10-12,,2021-05-04,791,29:1132   ,,,n,2020-10-12,Labor
46711,3:20-cv-00942-bbc                       ,bbc ,2020-10-13,,2022-03-16,864,42:0405id ,,,n,2020-10-13,Social Security
46712,3:20-cv-00944-slc                       ,slc ,2020-10-13,,2021-05-11,442,42:1983ed ,,,n,2020-10-13,Civil Rights
46713,3:20-cv-00943-jdp                       ,jdp ,2020-10-13,,2021-07-06,863,42:0405id ,,,y,2020-10-13,Social Security
46714,3:20-cv-00945-jdp                       ,jdp ,2020-10-13,,2020-12-14,480,15:1692   ,,,n,2020-10-13,Other Statutes
46715,3:20-cv-00946-jdp                       ,jdp ,2020-10-14,,2021-01-20,480,15:1692   ,,,n,2020-10-14,Other Statutes
46716,3:20-cv-00947-jdp                       ,jdp ,2020-10-14,2020-12-29,2022-05-03,550,42:1983pr ,,,y,2020-12-29,Prisoner Petitions
46716,3:20-cv-00947-jdp                       ,jdp ,2020-10-14,2020-12-29,2022-05-03,550,42:1983pr ,,,y,2020-12-29,Prisoner Petitions
