Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,DateAgg,Group,DE SeqNum,de_type,DocNum,DP Type,DP SubType,DP SeqNum,Date Filed
48987,3:22-cv-00150-wmc                       ,wmc,2022-03-18,,2022-04-20,440,2022-03-18,Civil Rights,16,cmp                      ,1,cmp                      ,cmp     ,17,2022-03-18
48989,3:22-cv-00152-jdp                       ,jdp,2022-03-21,,2022-10-07,550,2022-03-21,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-03-21
48996,3:22-cv-00141-jdp                       ,jdp,2022-03-22,,2022-05-31,550,2022-03-22,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2022-03-22
49000,3:22-cv-00154-wmc                       ,wmc,2022-03-22,,2022-06-08,440,2022-03-22,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2022-03-22
49025,3:22-cv-00168-bbc                       ,bbc,2022-03-28,,2022-08-22,550,2022-03-28,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-03-28
49027,3:22-cv-00170-jdp                       ,jdp,2022-03-28,,,550,2022-03-28,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2022-03-28
49033,3:22-cv-00172-jdp                       ,jdp,2022-03-28,,,550,2022-03-28,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2022-03-28
49034,3:22-cv-00173-bbc                       ,bbc,2022-03-28,,2022-05-20,440,2022-03-28,Civil Rights,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-03-28
49035,3:22-cv-00174-bbc                       ,bbc,2022-03-28,,2022-04-22,550,2022-03-28,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2022-03-28
49048,3:22-cv-00178-jdp                       ,jdp,2022-03-30,,,550,2022-03-30,Prisoner Petitions,46,cmp                      ,1,cmp                      ,cmp     ,47,2022-03-30
49052,3:22-cv-00176-wmc                       ,wmc,2022-03-30,,,440,2022-03-30,Civil Rights,5,cmp                      ,1,cmp                      ,cmp     ,6,2022-03-30
49057,3:22-cv-00183-wmc                       ,wmc,2022-04-01,,2022-08-12,440,2022-04-01,Civil Rights,21,cmp                      ,1,cmp                      ,cmp     ,22,2022-04-01
49063,3:22-cv-00190-bbc                       ,bbc,2022-04-04,,2022-05-04,440,2022-04-04,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2022-04-04
49072,3:22-cv-00193-jdp                       ,jdp,2022-04-07,,,550,2022-04-07,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-04-07
49079,3:22-cv-00199-jdp                       ,jdp,2022-04-08,,,550,2022-04-08,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-04-08
49096,3:22-cv-00206-jdp                       ,jdp,2022-04-08,,,550,2022-04-08,Prisoner Petitions,21,cmp                      ,1,cmp                      ,cmp     ,22,2022-04-12
49092,3:22-cv-00202-wmc                       ,wmc,2022-04-11,,2022-08-11,550,2022-04-11,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-04-11
49093,3:22-cv-00203-wmc                       ,wmc,2022-04-11,,,550,2022-04-11,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-04-11
49095,3:22-cv-00205-jdp                       ,jdp,2022-04-11,,,864,2022-04-11,Social Security,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-04-11
49101,3:22-cv-00211-wmc                       ,wmc,2022-04-13,,2022-11-22,550,2022-04-13,Prisoner Petitions,26,cmp                      ,1,cmp                      ,cmp     ,27,2022-04-13
49110,3:22-cv-00217-wmc                       ,wmc,2022-04-18,,2022-07-29,440,2022-04-18,Civil Rights,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-04-18
49132,3:22-cv-00224-wmc                       ,wmc,2022-04-22,,2023-01-27,110,2022-04-22,Contract,5,cmp                      ,1,cmp                      ,cmp     ,7,2022-04-22
49143,3:22-cv-00230-wmc                       ,wmc,2022-04-25,2023-01-23,2023-02-27,550,2023-01-23,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2022-04-25
49144,3:22-cv-00231-wmc                       ,wmc,2022-04-25,,,550,2022-04-25,Prisoner Petitions,50,cmp                      ,1,cmp                      ,cmp     ,51,2022-04-25
49151,3:22-cv-00235-jdp                       ,jdp,2022-04-27,,,190,2022-04-27,Contract,10,cmp                      ,1,cmp                      ,cmp     ,11,2022-04-27
49159,3:22-cv-00238-wmc                       ,wmc,2022-04-28,,,550,2022-04-28,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2022-04-28
49160,3:22-cv-00239-jdp                       ,jdp,2022-04-28,,2022-05-03,550,2022-04-28,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2022-04-28
49164,3:22-cv-00243-wmc                       ,wmc,2022-04-29,,2022-06-07,550,2022-04-29,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-04-29
49167,3:22-cv-00245-wmc                       ,wmc,2022-05-02,,,550,2022-05-02,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-05-02
49174,3:22-cv-00247-wmc                       ,wmc,2022-05-04,,,445,2022-05-04,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2022-05-04
49193,3:22-cv-00256-jdp                       ,jdp,2022-05-06,,,550,2022-05-06,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-05-06
49203,3:22-cv-00264-wmc                       ,wmc,2022-05-06,,2023-01-09,550,2022-05-06,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2022-05-06
49195,3:22-cv-00258-jdp                       ,jdp,2022-05-09,,,550,2022-05-09,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2022-05-09
49200,3:22-cv-00261-jdp                       ,jdp,2022-05-10,,2022-05-16,440,2022-05-10,Civil Rights,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-05-10
49206,3:22-cv-00265-jdp                       ,jdp,2022-05-11,,,550,2022-05-11,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-05-11
49260,3:22-cv-00276-jdp                       ,jdp,2022-05-16,,2022-05-24,550,2022-05-16,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-05-16
49261,3:22-cv-00277-wmc                       ,wmc,2022-05-17,,,442,2022-05-17,Civil Rights,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-05-17
49263,3:22-cv-00279-jdp                       ,jdp,2022-05-18,,2022-09-15,440,2022-05-18,Civil Rights,21,cmp                      ,1,cmp                      ,cmp     ,22,2022-05-18
49264,3:22-cv-00280-jdp                       ,jdp,2022-05-18,,2022-05-19,550,2022-05-18,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-05-18
49266,3:22-cv-00282-wmc                       ,wmc,2022-05-18,,,550,2022-05-18,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2022-05-18
49272,3:22-cv-00284-jdp                       ,jdp,2022-05-18,,,550,2022-05-18,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2022-05-18
49274,3:22-cv-00286-jdp                       ,jdp,2022-05-19,,,550,2022-05-19,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2022-05-19
49282,3:22-cv-00288-wmc                       ,wmc,2022-05-20,,2023-01-23,440,2022-05-20,Civil Rights,20,cmp                      ,1,cmp                      ,cmp     ,21,2022-05-20
49285,3:22-cv-00291-wmc                       ,wmc,2022-05-23,,2022-08-24,440,2022-05-23,Civil Rights,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-05-23
49290,3:22-cv-00293-wmc                       ,wmc,2022-05-23,,2022-10-07,550,2022-05-23,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2022-05-23
49291,3:22-cv-00294-wmc                       ,wmc,2022-05-23,,2022-07-19,550,2022-05-23,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2022-05-23
49296,3:22-cv-00296-wmc                       ,wmc,2022-05-25,,2022-08-01,550,2022-05-25,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-05-25
49306,3:22-cv-00301-wmc                       ,wmc,2022-05-26,,2022-07-19,550,2022-05-26,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2022-05-26
49314,3:22-cv-00300-wmc                       ,wmc,2022-05-26,,2022-12-22,360,2022-05-26,Torts/Personal Injury,7,cmp                      ,1,cmp                      ,cmp     ,8,2022-05-26
49317,3:22-cv-00303-jdp                       ,jdp,2022-05-26,,,190,2022-05-26,Contract,10,cmp                      ,1,cmp                      ,cmp     ,11,2022-05-26
49318,3:22-cv-00304-wmc                       ,wmc,2022-05-26,,,710,2022-05-26,Labor,5,cmp                      ,1,cmp                      ,cmp     ,7,2022-05-26
49325,3:22-cv-00307-wmc                       ,wmc,2022-05-31,,2022-10-07,550,2022-05-31,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2022-04-01
40578,3:17-cv-00697-bbc                       ,bbc,2017-09-11,2018-01-10,2018-02-15,550,2018-01-10,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2017-09-11
40385,3:17-cv-00587-jdp                       ,jdp,2017-07-28,2018-03-19,2018-08-01,550,2018-03-19,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2017-07-28
38253,3:16-cv-00223-wmc                       ,wmc,2016-04-07,2019-02-06,2019-06-19,550,2019-02-06,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2016-04-07
35572,3:14-cv-00540-jdp                       ,jdp,2014-08-04,2019-03-25,2020-01-21,550,2019-03-25,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2014-08-04
40955,3:17-cv-00907-jdp                       ,jdp,2017-11-29,2019-10-23,2020-01-07,555,2019-10-23,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2017-11-29
35767,3:14-cv-00639-wmc                       ,wmc,2014-09-19,2019-11-12,2019-11-22,550,2019-11-12,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2014-09-19
31412,3:12-cv-00057-wmc                       ,wmc,2012-01-26,2020-01-27,2021-01-07,442,2020-01-27,Civil Rights,6,cmp                      ,1,cmp                      ,cmp     ,7,2012-01-26
40343,3:17-cv-00552-wmc                       ,wmc,2017-07-17,2021-05-06,2022-08-18,550,2021-05-06,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2017-07-17
40288,3:17-cv-00524-wmc                       ,wmc,2017-07-06,2021-07-08,2022-04-28,550,2021-07-08,Prisoner Petitions,27,cmp                      ,1,cmp                      ,cmp     ,28,2017-07-06
41116,3:18-cv-00018-wmc                       ,wmc,2018-01-08,,2021-11-23,530,2018-01-08,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-01-08
41220,3:18-cv-00070-jdp                       ,jdp,2018-02-01,,2018-07-16,530,2018-02-01,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-02-01
41235,3:18-cv-00078-jdp                       ,jdp,2018-02-05,,2019-10-28,530,2018-02-05,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-02-05
41241,3:18-cv-00075-wmc                       ,wmc,2018-02-05,2022-06-28,,530,2022-06-28,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-02-05
41243,3:18-cv-00083-jdp                       ,jdp,2018-02-07,,2018-03-05,530,2018-02-07,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-02-07
41248,3:18-cv-00086-jdp                       ,jdp,2018-02-08,,2018-07-26,550,2018-02-08,Prisoner Petitions,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-02-08
41267,3:18-cv-00095-wmc                       ,wmc,2018-02-13,,2018-05-30,530,2018-02-13,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-02-13
41274,3:18-cv-00102-jdp                       ,jdp,2018-02-14,,2018-05-31,530,2018-02-14,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2018-02-14
41329,3:18-cv-00119-bbc                       ,bbc,2018-02-20,,2018-05-21,530,2018-02-20,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-02-20
41382,3:18-cv-00143-wmc                       ,wmc,2018-03-01,,2018-09-17,530,2018-03-01,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-03-01
41442,3:18-cv-00170-jdp                       ,jdp,2018-03-12,,2018-04-23,530,2018-03-12,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-03-12
41459,3:18-cv-00185-jdp                       ,jdp,2018-03-15,,2020-12-18,530,2018-03-15,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2018-03-15
41504,3:18-cv-00213-jdp                       ,jdp,2018-03-26,,2018-10-09,530,2018-03-26,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-03-26
41553,3:18-cv-00234-jdp                       ,jdp,2018-04-02,,2018-04-23,530,2018-04-02,Habeas Corpus,5,cmp                      ,1,motion                   ,pwrithc ,6,2018-04-02
41581,3:18-cv-00239-bbc                       ,bbc,2018-04-06,,2018-07-09,530,2018-04-06,Habeas Corpus,5,cmp                      ,1,motion                   ,pwrithc ,6,2018-04-06
41586,3:18-cv-00242-jdp                       ,jdp,2018-04-09,,2018-04-16,530,2018-04-09,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-04-09
41635,3:18-cv-00275-bbc                       ,bbc,2018-04-18,,2018-05-16,530,2018-04-18,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-04-18
41757,3:18-cv-00334-jdp                       ,jdp,2018-05-07,,2018-06-22,530,2018-05-07,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-05-07
41818,3:18-cv-00355-jdp                       ,jdp,2018-05-14,,2018-06-19,530,2018-05-14,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-05-14
41852,3:18-cv-00383-wmc                       ,wmc,2018-05-18,,2021-10-05,530,2018-05-18,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-05-18
41886,3:18-cv-00403-bbc                       ,bbc,2018-05-25,,2019-11-08,530,2018-05-25,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-05-25
41897,3:18-cv-00408-wmc                       ,wmc,2018-05-29,,2021-11-23,530,2018-05-29,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-05-29
41957,3:18-cv-00434-jdp                       ,jdp,2018-06-05,,2018-08-14,530,2018-06-05,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-05-29
41970,3:18-cv-00439-jdp                       ,jdp,2018-06-07,,2018-07-09,530,2018-06-07,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-06-07
41991,3:18-cv-00453-jdp                       ,jdp,2018-06-13,,2018-11-01,530,2018-06-13,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-06-13
42029,3:18-cv-00468-wmc                       ,wmc,2018-06-18,,2019-05-07,530,2018-06-18,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-06-18
42034,3:18-cv-00466-wmc                       ,wmc,2018-06-18,,2018-10-04,530,2018-06-18,Habeas Corpus,14,cmp                      ,1,motion                   ,pwrithc ,15,2018-06-18
42089,3:18-cv-00497-jdp                       ,jdp,2018-06-27,,2019-01-15,530,2018-06-27,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-06-27
42122,3:18-cv-00520-slc                       ,slc,2018-07-09,,2020-08-11,530,2018-07-09,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2018-07-09
42251,3:18-cv-00596-bbc                       ,bbc,2018-08-02,2021-11-02,2022-02-03,530,2021-11-02,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-02
42253,3:18-cv-00600-bbc                       ,bbc,2018-08-03,,2018-09-20,530,2018-08-03,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-03
42350,3:18-cv-00670-bbc                       ,bbc,2018-08-13,,2018-11-16,530,2018-08-13,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-13
42351,3:18-cv-00671-jdp                       ,jdp,2018-08-13,,2019-04-29,530,2018-08-13,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-13
42355,3:18-cv-00668-wmc                       ,wmc,2018-08-13,,2019-10-24,530,2018-08-13,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-08-13
42894,3:18-cv-00962-bbc                       ,bbc,2018-08-27,,2019-02-04,530,2018-08-27,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-08-27
42497,3:18-cv-00756-jdp                       ,jdp,2018-09-12,,2018-12-11,530,2018-09-12,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-09-12
42613,3:18-cv-00814-bbc                       ,bbc,2018-10-01,,2018-12-27,530,2018-10-01,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-10-01
42729,3:18-cv-00862-wmc                       ,wmc,2018-10-19,,2018-12-10,510,2018-10-19,Habeas Corpus,5,motion                   ,1,motion                   ,pwrithc ,6,2018-10-16
42822,3:18-cv-00913-wmc                       ,wmc,2018-11-05,,2019-10-15,530,2018-11-05,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-11-05
42868,3:18-cv-00941-bbc                       ,bbc,2018-11-15,,2019-01-02,530,2018-11-15,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-15
42869,3:18-cv-00942-jdp                       ,jdp,2018-11-15,,2018-12-12,530,2018-11-15,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-15
42876,3:18-cv-00947-jdp                       ,jdp,2018-11-16,,2019-04-30,530,2018-11-16,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-16
42885,3:18-cv-00954-jdp                       ,jdp,2018-11-20,,2018-11-26,530,2018-11-20,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-11-20
42958,3:18-cv-00982-jdp                       ,jdp,2018-11-28,,2019-08-22,530,2018-11-28,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-11-28
42978,3:18-cv-01001-bbc                       ,bbc,2018-12-03,,2019-02-21,550,2018-12-03,Prisoner Petitions,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-12-03
43022,3:18-cv-01028-wmc                       ,wmc,2018-12-11,,2022-06-13,530,2018-12-11,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2018-12-11
43036,3:18-cv-01035-jdp                       ,jdp,2018-12-13,,2019-10-30,530,2018-12-13,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-12-12
43213,3:19-cv-00044-bbc                       ,bbc,2019-01-17,,2020-02-27,530,2019-01-17,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-01-17
43217,3:19-cv-00045-bbc                       ,bbc,2019-01-17,,2019-04-01,530,2019-01-17,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-01-17
43239,3:19-cv-00068-wmc                       ,wmc,2019-01-25,,2022-11-22,530,2019-01-25,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-01-25
43291,3:19-cv-00097-bbc                       ,bbc,2019-02-06,,2019-03-21,530,2019-02-06,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-02-06
43301,3:19-cv-00103-wmc                       ,wmc,2019-02-07,,2019-02-28,530,2019-02-07,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-02-07
43319,3:19-cv-00119-bbc                       ,bbc,2019-02-14,,2021-02-11,530,2019-02-14,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-02-14
43438,3:19-cv-00177-jdp                       ,jdp,2019-03-07,,2019-04-17,530,2019-03-07,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2019-03-06
43548,3:19-cv-00245-bbc                       ,bbc,2019-03-29,,2021-01-04,530,2019-03-29,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-03-29
43695,3:19-cv-00332-wmc                       ,wmc,2019-04-29,,2019-10-01,530,2019-04-29,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-04-26
43728,3:19-cv-00355-wmc                       ,wmc,2019-05-02,,2021-07-23,530,2019-05-02,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-05-02
43754,3:19-cv-00376-wmc                       ,wmc,2019-05-10,,2020-05-29,530,2019-05-10,Habeas Corpus,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-05-10
43814,3:19-cv-00411-wmc                       ,wmc,2019-05-20,,2020-03-10,530,2019-05-20,Habeas Corpus,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-05-20
43934,3:19-cv-00469-wmc                       ,wmc,2019-06-10,,2021-11-29,530,2019-06-10,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-06-10
44057,3:19-cv-00532-wmc                       ,wmc,2019-06-27,,2021-06-30,530,2019-06-27,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-06-27
44068,3:19-cv-00541-bbc                       ,bbc,2019-07-01,,2019-08-12,530,2019-07-01,Habeas Corpus,12,cmp                      ,2,motion                   ,pwrithc ,13,2019-07-01
44071,3:19-cv-00544-wmc                       ,wmc,2019-07-03,,,530,2019-07-03,Habeas Corpus,80,cmp                      ,16,motion                   ,pwrithc ,81,2020-09-24
44113,3:19-cv-00566-wmc                       ,wmc,2019-07-11,,2019-09-16,530,2019-07-11,Habeas Corpus,5,motion                   ,1,motion                   ,pwrithc ,6,2019-03-12
44126,3:19-cv-00577-wmc                       ,wmc,2019-07-15,,2020-05-28,530,2019-07-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-07-15
44187,3:19-cv-00608-wmc                       ,wmc,2019-07-25,,2020-05-29,530,2019-07-25,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-07-25
44216,3:19-cv-00630-jdp                       ,jdp,2019-08-01,2022-03-24,2023-01-25,530,2022-03-24,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-08-01
44237,3:19-cv-00644-bbc                       ,bbc,2019-08-06,,2019-12-06,530,2019-08-06,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-08-06
44289,3:19-cv-00673-wmc                       ,wmc,2019-08-14,,2021-12-10,530,2019-08-14,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-08-14
44290,3:19-cv-00672-jdp                       ,jdp,2019-08-15,,2019-11-19,530,2019-08-15,Habeas Corpus,14,cmp                      ,1,motion                   ,pwrithc ,15,2019-08-14
44292,3:19-cv-00675-jdp                       ,jdp,2019-08-15,,2019-09-25,530,2019-08-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-08-15
44328,3:19-cv-00688-wmc                       ,wmc,2019-08-23,,2022-06-02,530,2019-08-23,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2019-08-23
44407,3:19-cv-00736-jdp                       ,jdp,2019-09-06,,2019-10-24,530,2019-09-06,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-09-06
44408,3:19-cv-00730-wmc                       ,wmc,2019-09-06,,2022-05-03,530,2019-09-06,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-09-06
44450,3:19-cv-00767-bbc                       ,bbc,2019-09-13,,2020-04-21,530,2019-09-13,Habeas Corpus,6,motion                   ,1,motion                   ,pwrithc ,7,2019-07-22
44460,3:19-cv-00773-bbc                       ,bbc,2019-09-16,,2019-11-18,530,2019-09-16,Habeas Corpus,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-09-16
44472,3:19-cv-00782-bbc                       ,bbc,2019-09-16,,2021-10-19,530,2019-09-16,Habeas Corpus,13,cmp                      ,1,motion                   ,pwrithc ,14,2019-09-16
44552,3:19-cv-00792-jdp                       ,jdp,2019-09-23,,2019-10-15,530,2019-09-23,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-09-23
44559,3:19-cv-00796-jdp                       ,jdp,2019-09-25,,2020-04-15,530,2019-09-25,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-09-25
44572,3:19-cv-00810-bbc                       ,bbc,2019-09-30,,2020-04-21,530,2019-09-30,Habeas Corpus,6,motion                   ,1,motion                   ,pwrithc ,7,2019-09-03
44726,3:19-cv-00886-wmc                       ,wmc,2019-10-28,,2022-02-09,530,2019-10-28,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-10-28
44731,3:19-cv-00889-wmc                       ,wmc,2019-10-28,,2021-06-30,530,2019-10-28,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2019-10-28
44805,3:19-cv-00929-jdp                       ,jdp,2019-11-13,,,530,2019-11-13,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2019-11-13
44818,3:19-cv-00937-jdp                       ,jdp,2019-11-15,,2020-11-03,530,2019-11-15,Habeas Corpus,8,cmp                      ,1,motion                   ,pwrithc ,9,2019-11-15
44815,3:19-cv-00935-jdp                       ,jdp,2019-11-15,,2020-02-03,530,2019-11-15,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2019-11-15
44819,3:19-cv-00938-wmc                       ,wmc,2019-11-15,,2020-10-08,530,2019-11-15,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-11-15
44834,3:19-cv-00951-bbc                       ,bbc,2019-11-19,,2020-03-10,530,2019-11-19,Habeas Corpus,13,cmp                      ,1,motion                   ,pwrithc ,14,2019-11-19
44933,3:19-cv-00986-wmc                       ,wmc,2019-12-04,,2020-03-02,530,2019-12-04,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-12-04
44966,3:19-cv-00993-bbc                       ,bbc,2019-12-06,,2020-05-01,530,2019-12-06,Habeas Corpus,12,cmp                      ,1,motion                   ,pwrithc ,13,2019-12-06
44976,3:19-cv-01003-wmc                       ,wmc,2019-12-09,,2020-04-17,440,2019-12-09,Civil Rights,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-12-09
45051,3:19-cv-01045-wmc                       ,wmc,2019-12-20,,2022-05-06,530,2019-12-20,Habeas Corpus,5,motion                   ,1,motion                   ,pwrithc ,6,2019-02-05
45073,3:19-cv-01060-wmc                       ,wmc,2019-12-30,,2022-02-09,530,2019-12-30,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-12-30
45230,3:20-cv-00088-bbc                       ,bbc,2020-01-27,,2021-02-26,530,2020-01-27,Habeas Corpus,11,cmp                      ,1,motion                   ,pwrithc ,12,2020-01-27
45228,3:20-cv-00086-bbc                       ,bbc,2020-01-29,,2020-04-20,530,2020-01-29,Habeas Corpus,10,cmp                      ,1,motion                   ,pwrithc ,11,2020-01-29
